isotope_closure_id,element_closure_id,Z,N,A,proton_count,neutron_count,electron_count,total_particle_count,quark_u_count,quark_d_count,quark_e_count,P_address,quark_address,radix_cycle,radix_slot,shell_period,shell_capacity,shell_occupancy,shell_status,ladder_role,ladder_weight,selected_depth_index,residual_twelfths,native_isotope_status,M_native_total_computed,M_observed_total_computed,GR_qA_total_computed,G_tensor_computed,retained_7G_computed,natural_synthetic_boundary_status,reference_clock
CR220-IZ069N097-FLOOR_PRIMARY,CR220-EZ069,69,97,166,69,97,69,235,235,263,69,69p+97n+69e,235u+263d+69e,6,9,5,32,9,OPEN_SHELL,FLOOR_PRIMARY,0.25,5,9,BOUND_ISOTOPE_LADDER_CLOSURE,7567.625,5083.625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5118.843749999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,639.8554687499999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,4478.988281249999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ069N098-CEIL_NEIGHBOR,CR220-EZ069,69,98,167,69,98,69,236,236,265,69,69p+98n+69e,236u+265d+69e,6,9,5,32,9,OPEN_SHELL,CEIL_NEIGHBOR,0.75,5,9,BOUND_ISOTOPE_LADDER_CLOSURE,7567.750,5083.750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5118.968749999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,639.8710937499999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,4479.097656249999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ070N099-FLOOR_PRIMARY,CR220-EZ070,70,99,169,70,99,70,239,239,268,70,70p+99n+70e,239u+268d+70e,6,10,5,32,10,OPEN_SHELL,FLOOR_PRIMARY,0.8333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,5,2,BOUND_ISOTOPE_LADDER_CLOSURE,7677.375,5157.375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5193.104166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,649.1380208333333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,4543.966145833333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ070N100-CEIL_NEIGHBOR,CR220-EZ070,70,100,170,70,100,70,240,240,270,70,70p+100n+70e,240u+270d+70e,6,10,5,32,10,OPEN_SHELL,CEIL_NEIGHBOR,0.1666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,5,2,BOUND_ISOTOPE_LADDER_CLOSURE,7677.500,5157.500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5193.229166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,649.1536458333333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,4544.075520833333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ071N100-FLOOR_PRIMARY,CR220-EZ071,71,100,171,71,100,71,242,242,271,71,71p+100n+71e,242u+271d+71e,6,11,5,32,11,OPEN_SHELL,FLOOR_PRIMARY,0.4166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,5,7,BOUND_ISOTOPE_LADDER_CLOSURE,7787.000,5231.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5267.239583333333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,658.4049479166666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,4608.834635416666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ071N101-CEIL_NEIGHBOR,CR220-EZ071,71,101,172,71,101,71,243,243,273,71,71p+101n+71e,243u+273d+71e,6,11,5,32,11,OPEN_SHELL,CEIL_NEIGHBOR,0.5833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,5,7,BOUND_ISOTOPE_LADDER_CLOSURE,7787.125,5231.125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5267.364583333333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,658.4205729166666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,4608.944010416666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ072N102-FLOOR_PRIMARY,CR220-EZ072,72,102,174,72,102,72,246,246,276,72,72p+102n+72e,246u+276d+72e,6,12,5,32,12,OPEN_SHELL,FLOOR_PRIMARY,1,5,0,STABLE_ANCHOR_ISOTOPE_CLOSURE,7896.750,5304.750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5341.499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,667.6874999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,4673.812499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ073N109-FLOOR_PRIMARY,CR220-EZ073,73,109,182,73,109,73,255,255,291,73,73p+109n+73e,255u+291d+73e,7,1,5,32,13,OPEN_SHELL,FLOOR_PRIMARY,0.5,6,6,HALF_WRITE_BOUND_ISOTOPE_CLOSURE,8007.125,5379.125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5416.385416666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,677.0481770833333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,4739.337239583333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ073N110-CEIL_NEIGHBOR,CR220-EZ073,73,110,183,73,110,73,256,256,293,73,73p+110n+73e,256u+293d+73e,7,1,5,32,13,OPEN_SHELL,CEIL_NEIGHBOR,0.5,6,6,HALF_WRITE_BOUND_ISOTOPE_CLOSURE,8007.250,5379.250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5416.510416666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,677.0638020833333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,4739.446614583333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ074N111-FLOOR_PRIMARY,CR220-EZ074,74,111,185,74,111,74,259,259,296,74,74p+111n+74e,259u+296d+74e,7,2,5,32,14,OPEN_SHELL,FLOOR_PRIMARY,1,6,0,STABLE_ANCHOR_ISOTOPE_CLOSURE,8116.875,5452.875000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5490.645833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,686.3307291666666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,4804.315104166666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ075N112-FLOOR_PRIMARY,CR220-EZ075,75,112,187,75,112,75,262,262,299,75,75p+112n+75e,262u+299d+75e,7,3,5,32,15,OPEN_SHELL,FLOOR_PRIMARY,0.5,6,6,HALF_WRITE_BOUND_ISOTOPE_CLOSURE,8226.500,5526.500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5564.781249999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,695.5976562499999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,4869.183593749999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ075N113-CEIL_NEIGHBOR,CR220-EZ075,75,113,188,75,113,75,263,263,301,75,75p+113n+75e,263u+301d+75e,7,3,5,32,15,OPEN_SHELL,CEIL_NEIGHBOR,0.5,6,6,HALF_WRITE_BOUND_ISOTOPE_CLOSURE,8226.625,5526.625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5564.906249999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,695.6132812499999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,4869.292968749999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ076N114-FLOOR_PRIMARY,CR220-EZ076,76,114,190,76,114,76,266,266,304,76,76p+114n+76e,266u+304d+76e,7,4,5,32,16,OPEN_SHELL,FLOOR_PRIMARY,1,6,0,STABLE_ANCHOR_ISOTOPE_CLOSURE,8336.250,5600.250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5639.041666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,704.8802083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,4934.161458333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ077N115-FLOOR_PRIMARY,CR220-EZ077,77,115,192,77,115,77,269,269,307,77,77p+115n+77e,269u+307d+77e,7,5,5,32,17,OPEN_SHELL,FLOOR_PRIMARY,0.5,6,6,HALF_WRITE_BOUND_ISOTOPE_CLOSURE,8445.875,5673.875000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5713.177083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,714.1471354166666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,4999.029947916666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ077N116-CEIL_NEIGHBOR,CR220-EZ077,77,116,193,77,116,77,270,270,309,77,77p+116n+77e,270u+309d+77e,7,5,5,32,17,OPEN_SHELL,CEIL_NEIGHBOR,0.5,6,6,HALF_WRITE_BOUND_ISOTOPE_CLOSURE,8446.000,5674.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5713.302083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,714.1627604166666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,4999.139322916666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ078N117-FLOOR_PRIMARY,CR220-EZ078,78,117,195,78,117,78,273,273,312,78,78p+117n+78e,273u+312d+78e,7,6,5,32,18,OPEN_SHELL,FLOOR_PRIMARY,1,6,0,STABLE_ANCHOR_ISOTOPE_CLOSURE,8555.625,5747.625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5787.437499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,723.4296874999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,5064.007812499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ079N118-FLOOR_PRIMARY,CR220-EZ079,79,118,197,79,118,79,276,276,315,79,79p+118n+79e,276u+315d+79e,7,7,5,32,19,OPEN_SHELL,FLOOR_PRIMARY,0.5,6,6,HALF_WRITE_BOUND_ISOTOPE_CLOSURE,8665.250,5821.250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5861.572916666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,732.6966145833333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,5128.876302083333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ079N119-CEIL_NEIGHBOR,CR220-EZ079,79,119,198,79,119,79,277,277,317,79,79p+119n+79e,277u+317d+79e,7,7,5,32,19,OPEN_SHELL,CEIL_NEIGHBOR,0.5,6,6,HALF_WRITE_BOUND_ISOTOPE_CLOSURE,8665.375,5821.375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5861.697916666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,732.7122395833333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,5128.985677083333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ080N120-FLOOR_PRIMARY,CR220-EZ080,80,120,200,80,120,80,280,280,320,80,80p+120n+80e,280u+320d+80e,7,8,5,32,20,OPEN_SHELL,FLOOR_PRIMARY,1,6,0,STABLE_ANCHOR_ISOTOPE_CLOSURE,8775.000,5895.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5935.833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,741.9791666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,5193.854166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ081N121-FLOOR_PRIMARY,CR220-EZ081,81,121,202,81,121,81,283,283,323,81,81p+121n+81e,283u+323d+81e,7,9,5,32,21,OPEN_SHELL,FLOOR_PRIMARY,0.5,6,6,HALF_WRITE_BOUND_ISOTOPE_CLOSURE,8884.625,5968.625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6009.968749999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,751.2460937499999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,5258.722656249999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ081N122-CEIL_NEIGHBOR,CR220-EZ081,81,122,203,81,122,81,284,284,325,81,81p+122n+81e,284u+325d+81e,7,9,5,32,21,OPEN_SHELL,CEIL_NEIGHBOR,0.5,6,6,HALF_WRITE_BOUND_ISOTOPE_CLOSURE,8884.750,5968.750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6010.093749999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,751.2617187499999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,5258.832031249999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ082N123-FLOOR_PRIMARY,CR220-EZ082,82,123,205,82,123,82,287,287,328,82,82p+123n+82e,287u+328d+82e,7,10,5,32,22,OPEN_SHELL,FLOOR_PRIMARY,1,6,0,STABLE_ANCHOR_ISOTOPE_CLOSURE,8994.375,6042.375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6084.229166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,760.528645833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,5323.700520833333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ083N124-FLOOR_PRIMARY,CR220-EZ083,83,124,207,83,124,83,290,290,331,83,83p+124n+83e,290u+331d+83e,7,11,5,32,23,OPEN_SHELL,FLOOR_PRIMARY,0.5,6,6,HALF_WRITE_BOUND_ISOTOPE_CLOSURE,9104.000,6116.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6158.364583333333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,769.7955729166666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,5388.569010416666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,KNOWN_RADIOACTIVE_HEAVY_SURFACE_DOWNSTREAM,stable
CR220-IZ083N125-CEIL_NEIGHBOR,CR220-EZ083,83,125,208,83,125,83,291,291,333,83,83p+125n+83e,291u+333d+83e,7,11,5,32,23,OPEN_SHELL,CEIL_NEIGHBOR,0.5,6,6,HALF_WRITE_BOUND_ISOTOPE_CLOSURE,9104.125,6116.125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6158.489583333333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,769.8111979166666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,5388.678385416666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,KNOWN_RADIOACTIVE_HEAVY_SURFACE_DOWNSTREAM,stable
CR220-IZ084N126-FLOOR_PRIMARY,CR220-EZ084,84,126,210,84,126,84,294,294,336,84,84p+126n+84e,294u+336d+84e,7,12,5,32,24,OPEN_SHELL,FLOOR_PRIMARY,1,6,0,STABLE_ANCHOR_ISOTOPE_CLOSURE,9213.750,6189.750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6232.624999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,779.0781249999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,5453.546874999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,KNOWN_RADIOACTIVE_HEAVY_SURFACE_DOWNSTREAM,radioactive
CR220-IZ085N134-FLOOR_PRIMARY,CR220-EZ085,85,134,219,85,134,85,304,304,353,85,85p+134n+85e,304u+353d+85e,8,1,5,32,25,OPEN_SHELL,FLOOR_PRIMARY,0.4166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,7,7,BOUND_ISOTOPE_LADDER_CLOSURE,9324.250,6264.250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6307.635416666666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,788.454427083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,5519.180989583333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,KNOWN_RADIOACTIVE_HEAVY_SURFACE_DOWNSTREAM,radioactive
CR220-IZ085N135-CEIL_NEIGHBOR,CR220-EZ085,85,135,220,85,135,85,305,305,355,85,85p+135n+85e,305u+355d+85e,8,1,5,32,25,OPEN_SHELL,CEIL_NEIGHBOR,0.5833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,7,7,BOUND_ISOTOPE_LADDER_CLOSURE,9324.375,6264.375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6307.760416666666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,788.470052083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,5519.290364583333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,KNOWN_RADIOACTIVE_HEAVY_SURFACE_DOWNSTREAM,radioactive
CR220-IZ086N136-FLOOR_PRIMARY,CR220-EZ086,86,136,222,86,136,86,308,308,358,86,86p+136n+86e,308u+358d+86e,8,2,5,32,26,OPEN_SHELL,FLOOR_PRIMARY,0.8333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,7,2,BOUND_ISOTOPE_LADDER_CLOSURE,9434.000,6338.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6381.895833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,797.7369791666666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,5584.158854166666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,KNOWN_RADIOACTIVE_HEAVY_SURFACE_DOWNSTREAM,radioactive
CR220-IZ086N137-CEIL_NEIGHBOR,CR220-EZ086,86,137,223,86,137,86,309,309,360,86,86p+137n+86e,309u+360d+86e,8,2,5,32,26,OPEN_SHELL,CEIL_NEIGHBOR,0.1666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,7,2,BOUND_ISOTOPE_LADDER_CLOSURE,9434.125,6338.125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6382.020833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,797.7526041666666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,5584.268229166666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,KNOWN_RADIOACTIVE_HEAVY_SURFACE_DOWNSTREAM,radioactive
CR220-IZ087N137-FLOOR_PRIMARY,CR220-EZ087,87,137,224,87,137,87,311,311,361,87,87p+137n+87e,311u+361d+87e,8,3,5,32,27,OPEN_SHELL,FLOOR_PRIMARY,0.25,7,9,BOUND_ISOTOPE_LADDER_CLOSURE,9543.625,6411.625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6456.031249999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,807.0039062499999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,5649.027343749999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,KNOWN_RADIOACTIVE_HEAVY_SURFACE_DOWNSTREAM,radioactive
CR220-IZ087N138-CEIL_NEIGHBOR,CR220-EZ087,87,138,225,87,138,87,312,312,363,87,87p+138n+87e,312u+363d+87e,8,3,5,32,27,OPEN_SHELL,CEIL_NEIGHBOR,0.75,7,9,BOUND_ISOTOPE_LADDER_CLOSURE,9543.750,6411.750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6456.156249999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,807.0195312499999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,5649.136718749999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,KNOWN_RADIOACTIVE_HEAVY_SURFACE_DOWNSTREAM,radioactive
CR220-IZ088N139-FLOOR_PRIMARY,CR220-EZ088,88,139,227,88,139,88,315,315,366,88,88p+139n+88e,315u+366d+88e,8,4,5,32,28,OPEN_SHELL,FLOOR_PRIMARY,0.6666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,7,4,BOUND_ISOTOPE_LADDER_CLOSURE,9653.375,6485.375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6530.291666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,816.286458333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,5714.005208333333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,KNOWN_RADIOACTIVE_HEAVY_SURFACE_DOWNSTREAM,radioactive
CR220-IZ088N140-CEIL_NEIGHBOR,CR220-EZ088,88,140,228,88,140,88,316,316,368,88,88p+140n+88e,316u+368d+88e,8,4,5,32,28,OPEN_SHELL,CEIL_NEIGHBOR,0.3333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,7,4,BOUND_ISOTOPE_LADDER_CLOSURE,9653.500,6485.500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6530.416666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,816.302083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,5714.114583333333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,KNOWN_RADIOACTIVE_HEAVY_SURFACE_DOWNSTREAM,radioactive
CR220-IZ089N140-FLOOR_PRIMARY,CR220-EZ089,89,140,229,89,140,89,318,318,369,89,89p+140n+89e,318u+369d+89e,8,5,5,32,29,OPEN_SHELL,FLOOR_PRIMARY,0.08333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,7,11,BOUND_ISOTOPE_LADDER_CLOSURE,9763.000,6559.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6604.427083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,825.5533854166666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,5778.873697916666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,KNOWN_RADIOACTIVE_HEAVY_SURFACE_DOWNSTREAM,radioactive
CR220-IZ089N141-CEIL_NEIGHBOR,CR220-EZ089,89,141,230,89,141,89,319,319,371,89,89p+141n+89e,319u+371d+89e,8,5,5,32,29,OPEN_SHELL,CEIL_NEIGHBOR,0.9166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,7,11,BOUND_ISOTOPE_LADDER_CLOSURE,9763.125,6559.125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6604.552083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,825.5690104166666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,5778.983072916666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,KNOWN_RADIOACTIVE_HEAVY_SURFACE_DOWNSTREAM,radioactive
CR220-IZ090N142-FLOOR_PRIMARY,CR220-EZ090,90,142,232,90,142,90,322,322,374,90,90p+142n+90e,322u+374d+90e,8,6,5,32,30,OPEN_SHELL,FLOOR_PRIMARY,0.5,7,6,HALF_WRITE_BOUND_ISOTOPE_CLOSURE,9872.750,6632.750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6678.687499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,834.8359374999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,5843.851562499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,KNOWN_RADIOACTIVE_HEAVY_SURFACE_DOWNSTREAM,radioactive
CR220-IZ090N143-CEIL_NEIGHBOR,CR220-EZ090,90,143,233,90,143,90,323,323,376,90,90p+143n+90e,323u+376d+90e,8,6,5,32,30,OPEN_SHELL,CEIL_NEIGHBOR,0.5,7,6,HALF_WRITE_BOUND_ISOTOPE_CLOSURE,9872.875,6632.875000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6678.812499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,834.8515624999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,5843.960937499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,KNOWN_RADIOACTIVE_HEAVY_SURFACE_DOWNSTREAM,radioactive
CR220-IZ091N144-FLOOR_PRIMARY,CR220-EZ091,91,144,235,91,144,91,326,326,379,91,91p+144n+91e,326u+379d+91e,8,7,5,32,31,OPEN_SHELL,FLOOR_PRIMARY,0.9166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,7,1,BOUND_ISOTOPE_LADDER_CLOSURE,9982.500,6706.500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6752.947916666666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,844.118489583333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,5908.829427083333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,KNOWN_RADIOACTIVE_HEAVY_SURFACE_DOWNSTREAM,radioactive
CR220-IZ091N145-CEIL_NEIGHBOR,CR220-EZ091,91,145,236,91,145,91,327,327,381,91,91p+145n+91e,327u+381d+91e,8,7,5,32,31,OPEN_SHELL,CEIL_NEIGHBOR,0.08333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,7,1,BOUND_ISOTOPE_LADDER_CLOSURE,9982.625,6706.625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6753.072916666666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,844.134114583333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,5908.938802083333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,KNOWN_RADIOACTIVE_HEAVY_SURFACE_DOWNSTREAM,radioactive
CR220-IZ092N145-FLOOR_PRIMARY,CR220-EZ092,92,145,237,92,145,92,329,329,382,92,92p+145n+92e,329u+382d+92e,8,8,5,32,32,CLOSED_SHELL,FLOOR_PRIMARY,0.3333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,7,8,BOUND_ISOTOPE_LADDER_CLOSURE,10092.125,6780.125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6827.083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,853.3854166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,5973.697916666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,KNOWN_RADIOACTIVE_HEAVY_SURFACE_DOWNSTREAM,radioactive
