gate_id,pair_id,cell_id,triad_candidate_id,triad_signature,source_matter_row_allowed,source_subbucket,entry_face_id,entry_state,entry_bits,exit_face_id,exit_state,exit_bits,entry_vertices,exit_vertices,entry_edges,exit_edges,complementary,vertex_disjoint,edge_disjoint,provenance_pass,physical_scale_status,material_status,species_score_status,acoustic_dependency,starbreaker_dependency
CELL_QP093A-0139_GATE_111_TO_000,CELL_QP093A-0139_PAIR_000_111,CELL_QP093A-0139,QP093A-0139,1+4+9,yes,TRIAD_ALLOWED,CELL_QP093A-0139_f_+++,+++,111,CELL_QP093A-0139_f_---,---,000,CELL_QP093A-0139_v_+x;CELL_QP093A-0139_v_+y;CELL_QP093A-0139_v_+z,CELL_QP093A-0139_v_-x;CELL_QP093A-0139_v_-y;CELL_QP093A-0139_v_-z,CELL_QP093A-0139_e_+x_+y;CELL_QP093A-0139_e_+x_+z;CELL_QP093A-0139_e_+y_+z,CELL_QP093A-0139_e_-x_-y;CELL_QP093A-0139_e_-x_-z;CELL_QP093A-0139_e_-y_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0140_GATE_000_TO_111,CELL_QP093A-0140_PAIR_000_111,CELL_QP093A-0140,QP093A-0140,1+4+12,yes,TRIAD_ALLOWED,CELL_QP093A-0140_f_---,---,000,CELL_QP093A-0140_f_+++,+++,111,CELL_QP093A-0140_v_-x;CELL_QP093A-0140_v_-y;CELL_QP093A-0140_v_-z,CELL_QP093A-0140_v_+x;CELL_QP093A-0140_v_+y;CELL_QP093A-0140_v_+z,CELL_QP093A-0140_e_-x_-y;CELL_QP093A-0140_e_-x_-z;CELL_QP093A-0140_e_-y_-z,CELL_QP093A-0140_e_+x_+y;CELL_QP093A-0140_e_+x_+z;CELL_QP093A-0140_e_+y_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0140_GATE_001_TO_110,CELL_QP093A-0140_PAIR_001_110,CELL_QP093A-0140,QP093A-0140,1+4+12,yes,TRIAD_ALLOWED,CELL_QP093A-0140_f_--+,--+,001,CELL_QP093A-0140_f_++-,++-,110,CELL_QP093A-0140_v_+z;CELL_QP093A-0140_v_-x;CELL_QP093A-0140_v_-y,CELL_QP093A-0140_v_+x;CELL_QP093A-0140_v_+y;CELL_QP093A-0140_v_-z,CELL_QP093A-0140_e_-x_+z;CELL_QP093A-0140_e_-x_-y;CELL_QP093A-0140_e_-y_+z,CELL_QP093A-0140_e_+x_+y;CELL_QP093A-0140_e_+x_-z;CELL_QP093A-0140_e_+y_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0140_GATE_010_TO_101,CELL_QP093A-0140_PAIR_010_101,CELL_QP093A-0140,QP093A-0140,1+4+12,yes,TRIAD_ALLOWED,CELL_QP093A-0140_f_-+-,-+-,010,CELL_QP093A-0140_f_+-+,+-+,101,CELL_QP093A-0140_v_+y;CELL_QP093A-0140_v_-x;CELL_QP093A-0140_v_-z,CELL_QP093A-0140_v_+x;CELL_QP093A-0140_v_+z;CELL_QP093A-0140_v_-y,CELL_QP093A-0140_e_+y_-z;CELL_QP093A-0140_e_-x_+y;CELL_QP093A-0140_e_-x_-z,CELL_QP093A-0140_e_+x_+z;CELL_QP093A-0140_e_+x_-y;CELL_QP093A-0140_e_-y_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0140_GATE_011_TO_100,CELL_QP093A-0140_PAIR_011_100,CELL_QP093A-0140,QP093A-0140,1+4+12,yes,TRIAD_ALLOWED,CELL_QP093A-0140_f_-++,-++,011,CELL_QP093A-0140_f_+--,+--,100,CELL_QP093A-0140_v_+y;CELL_QP093A-0140_v_+z;CELL_QP093A-0140_v_-x,CELL_QP093A-0140_v_+x;CELL_QP093A-0140_v_-y;CELL_QP093A-0140_v_-z,CELL_QP093A-0140_e_+y_+z;CELL_QP093A-0140_e_-x_+y;CELL_QP093A-0140_e_-x_+z,CELL_QP093A-0140_e_+x_-y;CELL_QP093A-0140_e_+x_-z;CELL_QP093A-0140_e_-y_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0140_GATE_100_TO_011,CELL_QP093A-0140_PAIR_011_100,CELL_QP093A-0140,QP093A-0140,1+4+12,yes,TRIAD_ALLOWED,CELL_QP093A-0140_f_+--,+--,100,CELL_QP093A-0140_f_-++,-++,011,CELL_QP093A-0140_v_+x;CELL_QP093A-0140_v_-y;CELL_QP093A-0140_v_-z,CELL_QP093A-0140_v_+y;CELL_QP093A-0140_v_+z;CELL_QP093A-0140_v_-x,CELL_QP093A-0140_e_+x_-y;CELL_QP093A-0140_e_+x_-z;CELL_QP093A-0140_e_-y_-z,CELL_QP093A-0140_e_+y_+z;CELL_QP093A-0140_e_-x_+y;CELL_QP093A-0140_e_-x_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0140_GATE_101_TO_010,CELL_QP093A-0140_PAIR_010_101,CELL_QP093A-0140,QP093A-0140,1+4+12,yes,TRIAD_ALLOWED,CELL_QP093A-0140_f_+-+,+-+,101,CELL_QP093A-0140_f_-+-,-+-,010,CELL_QP093A-0140_v_+x;CELL_QP093A-0140_v_+z;CELL_QP093A-0140_v_-y,CELL_QP093A-0140_v_+y;CELL_QP093A-0140_v_-x;CELL_QP093A-0140_v_-z,CELL_QP093A-0140_e_+x_+z;CELL_QP093A-0140_e_+x_-y;CELL_QP093A-0140_e_-y_+z,CELL_QP093A-0140_e_+y_-z;CELL_QP093A-0140_e_-x_+y;CELL_QP093A-0140_e_-x_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0140_GATE_110_TO_001,CELL_QP093A-0140_PAIR_001_110,CELL_QP093A-0140,QP093A-0140,1+4+12,yes,TRIAD_ALLOWED,CELL_QP093A-0140_f_++-,++-,110,CELL_QP093A-0140_f_--+,--+,001,CELL_QP093A-0140_v_+x;CELL_QP093A-0140_v_+y;CELL_QP093A-0140_v_-z,CELL_QP093A-0140_v_+z;CELL_QP093A-0140_v_-x;CELL_QP093A-0140_v_-y,CELL_QP093A-0140_e_+x_+y;CELL_QP093A-0140_e_+x_-z;CELL_QP093A-0140_e_+y_-z,CELL_QP093A-0140_e_-x_+z;CELL_QP093A-0140_e_-x_-y;CELL_QP093A-0140_e_-y_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0140_GATE_111_TO_000,CELL_QP093A-0140_PAIR_000_111,CELL_QP093A-0140,QP093A-0140,1+4+12,yes,TRIAD_ALLOWED,CELL_QP093A-0140_f_+++,+++,111,CELL_QP093A-0140_f_---,---,000,CELL_QP093A-0140_v_+x;CELL_QP093A-0140_v_+y;CELL_QP093A-0140_v_+z,CELL_QP093A-0140_v_-x;CELL_QP093A-0140_v_-y;CELL_QP093A-0140_v_-z,CELL_QP093A-0140_e_+x_+y;CELL_QP093A-0140_e_+x_+z;CELL_QP093A-0140_e_+y_+z,CELL_QP093A-0140_e_-x_-y;CELL_QP093A-0140_e_-x_-z;CELL_QP093A-0140_e_-y_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0141_GATE_000_TO_111,CELL_QP093A-0141_PAIR_000_111,CELL_QP093A-0141,QP093A-0141,1+6+6,yes,TRIAD_ALLOWED,CELL_QP093A-0141_f_---,---,000,CELL_QP093A-0141_f_+++,+++,111,CELL_QP093A-0141_v_-x;CELL_QP093A-0141_v_-y;CELL_QP093A-0141_v_-z,CELL_QP093A-0141_v_+x;CELL_QP093A-0141_v_+y;CELL_QP093A-0141_v_+z,CELL_QP093A-0141_e_-x_-y;CELL_QP093A-0141_e_-x_-z;CELL_QP093A-0141_e_-y_-z,CELL_QP093A-0141_e_+x_+y;CELL_QP093A-0141_e_+x_+z;CELL_QP093A-0141_e_+y_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0141_GATE_001_TO_110,CELL_QP093A-0141_PAIR_001_110,CELL_QP093A-0141,QP093A-0141,1+6+6,yes,TRIAD_ALLOWED,CELL_QP093A-0141_f_--+,--+,001,CELL_QP093A-0141_f_++-,++-,110,CELL_QP093A-0141_v_+z;CELL_QP093A-0141_v_-x;CELL_QP093A-0141_v_-y,CELL_QP093A-0141_v_+x;CELL_QP093A-0141_v_+y;CELL_QP093A-0141_v_-z,CELL_QP093A-0141_e_-x_+z;CELL_QP093A-0141_e_-x_-y;CELL_QP093A-0141_e_-y_+z,CELL_QP093A-0141_e_+x_+y;CELL_QP093A-0141_e_+x_-z;CELL_QP093A-0141_e_+y_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0141_GATE_010_TO_101,CELL_QP093A-0141_PAIR_010_101,CELL_QP093A-0141,QP093A-0141,1+6+6,yes,TRIAD_ALLOWED,CELL_QP093A-0141_f_-+-,-+-,010,CELL_QP093A-0141_f_+-+,+-+,101,CELL_QP093A-0141_v_+y;CELL_QP093A-0141_v_-x;CELL_QP093A-0141_v_-z,CELL_QP093A-0141_v_+x;CELL_QP093A-0141_v_+z;CELL_QP093A-0141_v_-y,CELL_QP093A-0141_e_+y_-z;CELL_QP093A-0141_e_-x_+y;CELL_QP093A-0141_e_-x_-z,CELL_QP093A-0141_e_+x_+z;CELL_QP093A-0141_e_+x_-y;CELL_QP093A-0141_e_-y_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0141_GATE_011_TO_100,CELL_QP093A-0141_PAIR_011_100,CELL_QP093A-0141,QP093A-0141,1+6+6,yes,TRIAD_ALLOWED,CELL_QP093A-0141_f_-++,-++,011,CELL_QP093A-0141_f_+--,+--,100,CELL_QP093A-0141_v_+y;CELL_QP093A-0141_v_+z;CELL_QP093A-0141_v_-x,CELL_QP093A-0141_v_+x;CELL_QP093A-0141_v_-y;CELL_QP093A-0141_v_-z,CELL_QP093A-0141_e_+y_+z;CELL_QP093A-0141_e_-x_+y;CELL_QP093A-0141_e_-x_+z,CELL_QP093A-0141_e_+x_-y;CELL_QP093A-0141_e_+x_-z;CELL_QP093A-0141_e_-y_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0141_GATE_100_TO_011,CELL_QP093A-0141_PAIR_011_100,CELL_QP093A-0141,QP093A-0141,1+6+6,yes,TRIAD_ALLOWED,CELL_QP093A-0141_f_+--,+--,100,CELL_QP093A-0141_f_-++,-++,011,CELL_QP093A-0141_v_+x;CELL_QP093A-0141_v_-y;CELL_QP093A-0141_v_-z,CELL_QP093A-0141_v_+y;CELL_QP093A-0141_v_+z;CELL_QP093A-0141_v_-x,CELL_QP093A-0141_e_+x_-y;CELL_QP093A-0141_e_+x_-z;CELL_QP093A-0141_e_-y_-z,CELL_QP093A-0141_e_+y_+z;CELL_QP093A-0141_e_-x_+y;CELL_QP093A-0141_e_-x_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0141_GATE_101_TO_010,CELL_QP093A-0141_PAIR_010_101,CELL_QP093A-0141,QP093A-0141,1+6+6,yes,TRIAD_ALLOWED,CELL_QP093A-0141_f_+-+,+-+,101,CELL_QP093A-0141_f_-+-,-+-,010,CELL_QP093A-0141_v_+x;CELL_QP093A-0141_v_+z;CELL_QP093A-0141_v_-y,CELL_QP093A-0141_v_+y;CELL_QP093A-0141_v_-x;CELL_QP093A-0141_v_-z,CELL_QP093A-0141_e_+x_+z;CELL_QP093A-0141_e_+x_-y;CELL_QP093A-0141_e_-y_+z,CELL_QP093A-0141_e_+y_-z;CELL_QP093A-0141_e_-x_+y;CELL_QP093A-0141_e_-x_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0141_GATE_110_TO_001,CELL_QP093A-0141_PAIR_001_110,CELL_QP093A-0141,QP093A-0141,1+6+6,yes,TRIAD_ALLOWED,CELL_QP093A-0141_f_++-,++-,110,CELL_QP093A-0141_f_--+,--+,001,CELL_QP093A-0141_v_+x;CELL_QP093A-0141_v_+y;CELL_QP093A-0141_v_-z,CELL_QP093A-0141_v_+z;CELL_QP093A-0141_v_-x;CELL_QP093A-0141_v_-y,CELL_QP093A-0141_e_+x_+y;CELL_QP093A-0141_e_+x_-z;CELL_QP093A-0141_e_+y_-z,CELL_QP093A-0141_e_-x_+z;CELL_QP093A-0141_e_-x_-y;CELL_QP093A-0141_e_-y_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0141_GATE_111_TO_000,CELL_QP093A-0141_PAIR_000_111,CELL_QP093A-0141,QP093A-0141,1+6+6,yes,TRIAD_ALLOWED,CELL_QP093A-0141_f_+++,+++,111,CELL_QP093A-0141_f_---,---,000,CELL_QP093A-0141_v_+x;CELL_QP093A-0141_v_+y;CELL_QP093A-0141_v_+z,CELL_QP093A-0141_v_-x;CELL_QP093A-0141_v_-y;CELL_QP093A-0141_v_-z,CELL_QP093A-0141_e_+x_+y;CELL_QP093A-0141_e_+x_+z;CELL_QP093A-0141_e_+y_+z,CELL_QP093A-0141_e_-x_-y;CELL_QP093A-0141_e_-x_-z;CELL_QP093A-0141_e_-y_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0142_GATE_000_TO_111,CELL_QP093A-0142_PAIR_000_111,CELL_QP093A-0142,QP093A-0142,1+6+8,yes,TRIAD_ALLOWED,CELL_QP093A-0142_f_---,---,000,CELL_QP093A-0142_f_+++,+++,111,CELL_QP093A-0142_v_-x;CELL_QP093A-0142_v_-y;CELL_QP093A-0142_v_-z,CELL_QP093A-0142_v_+x;CELL_QP093A-0142_v_+y;CELL_QP093A-0142_v_+z,CELL_QP093A-0142_e_-x_-y;CELL_QP093A-0142_e_-x_-z;CELL_QP093A-0142_e_-y_-z,CELL_QP093A-0142_e_+x_+y;CELL_QP093A-0142_e_+x_+z;CELL_QP093A-0142_e_+y_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0142_GATE_001_TO_110,CELL_QP093A-0142_PAIR_001_110,CELL_QP093A-0142,QP093A-0142,1+6+8,yes,TRIAD_ALLOWED,CELL_QP093A-0142_f_--+,--+,001,CELL_QP093A-0142_f_++-,++-,110,CELL_QP093A-0142_v_+z;CELL_QP093A-0142_v_-x;CELL_QP093A-0142_v_-y,CELL_QP093A-0142_v_+x;CELL_QP093A-0142_v_+y;CELL_QP093A-0142_v_-z,CELL_QP093A-0142_e_-x_+z;CELL_QP093A-0142_e_-x_-y;CELL_QP093A-0142_e_-y_+z,CELL_QP093A-0142_e_+x_+y;CELL_QP093A-0142_e_+x_-z;CELL_QP093A-0142_e_+y_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0142_GATE_010_TO_101,CELL_QP093A-0142_PAIR_010_101,CELL_QP093A-0142,QP093A-0142,1+6+8,yes,TRIAD_ALLOWED,CELL_QP093A-0142_f_-+-,-+-,010,CELL_QP093A-0142_f_+-+,+-+,101,CELL_QP093A-0142_v_+y;CELL_QP093A-0142_v_-x;CELL_QP093A-0142_v_-z,CELL_QP093A-0142_v_+x;CELL_QP093A-0142_v_+z;CELL_QP093A-0142_v_-y,CELL_QP093A-0142_e_+y_-z;CELL_QP093A-0142_e_-x_+y;CELL_QP093A-0142_e_-x_-z,CELL_QP093A-0142_e_+x_+z;CELL_QP093A-0142_e_+x_-y;CELL_QP093A-0142_e_-y_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0142_GATE_011_TO_100,CELL_QP093A-0142_PAIR_011_100,CELL_QP093A-0142,QP093A-0142,1+6+8,yes,TRIAD_ALLOWED,CELL_QP093A-0142_f_-++,-++,011,CELL_QP093A-0142_f_+--,+--,100,CELL_QP093A-0142_v_+y;CELL_QP093A-0142_v_+z;CELL_QP093A-0142_v_-x,CELL_QP093A-0142_v_+x;CELL_QP093A-0142_v_-y;CELL_QP093A-0142_v_-z,CELL_QP093A-0142_e_+y_+z;CELL_QP093A-0142_e_-x_+y;CELL_QP093A-0142_e_-x_+z,CELL_QP093A-0142_e_+x_-y;CELL_QP093A-0142_e_+x_-z;CELL_QP093A-0142_e_-y_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0142_GATE_100_TO_011,CELL_QP093A-0142_PAIR_011_100,CELL_QP093A-0142,QP093A-0142,1+6+8,yes,TRIAD_ALLOWED,CELL_QP093A-0142_f_+--,+--,100,CELL_QP093A-0142_f_-++,-++,011,CELL_QP093A-0142_v_+x;CELL_QP093A-0142_v_-y;CELL_QP093A-0142_v_-z,CELL_QP093A-0142_v_+y;CELL_QP093A-0142_v_+z;CELL_QP093A-0142_v_-x,CELL_QP093A-0142_e_+x_-y;CELL_QP093A-0142_e_+x_-z;CELL_QP093A-0142_e_-y_-z,CELL_QP093A-0142_e_+y_+z;CELL_QP093A-0142_e_-x_+y;CELL_QP093A-0142_e_-x_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0142_GATE_101_TO_010,CELL_QP093A-0142_PAIR_010_101,CELL_QP093A-0142,QP093A-0142,1+6+8,yes,TRIAD_ALLOWED,CELL_QP093A-0142_f_+-+,+-+,101,CELL_QP093A-0142_f_-+-,-+-,010,CELL_QP093A-0142_v_+x;CELL_QP093A-0142_v_+z;CELL_QP093A-0142_v_-y,CELL_QP093A-0142_v_+y;CELL_QP093A-0142_v_-x;CELL_QP093A-0142_v_-z,CELL_QP093A-0142_e_+x_+z;CELL_QP093A-0142_e_+x_-y;CELL_QP093A-0142_e_-y_+z,CELL_QP093A-0142_e_+y_-z;CELL_QP093A-0142_e_-x_+y;CELL_QP093A-0142_e_-x_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0142_GATE_110_TO_001,CELL_QP093A-0142_PAIR_001_110,CELL_QP093A-0142,QP093A-0142,1+6+8,yes,TRIAD_ALLOWED,CELL_QP093A-0142_f_++-,++-,110,CELL_QP093A-0142_f_--+,--+,001,CELL_QP093A-0142_v_+x;CELL_QP093A-0142_v_+y;CELL_QP093A-0142_v_-z,CELL_QP093A-0142_v_+z;CELL_QP093A-0142_v_-x;CELL_QP093A-0142_v_-y,CELL_QP093A-0142_e_+x_+y;CELL_QP093A-0142_e_+x_-z;CELL_QP093A-0142_e_+y_-z,CELL_QP093A-0142_e_-x_+z;CELL_QP093A-0142_e_-x_-y;CELL_QP093A-0142_e_-y_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0142_GATE_111_TO_000,CELL_QP093A-0142_PAIR_000_111,CELL_QP093A-0142,QP093A-0142,1+6+8,yes,TRIAD_ALLOWED,CELL_QP093A-0142_f_+++,+++,111,CELL_QP093A-0142_f_---,---,000,CELL_QP093A-0142_v_+x;CELL_QP093A-0142_v_+y;CELL_QP093A-0142_v_+z,CELL_QP093A-0142_v_-x;CELL_QP093A-0142_v_-y;CELL_QP093A-0142_v_-z,CELL_QP093A-0142_e_+x_+y;CELL_QP093A-0142_e_+x_+z;CELL_QP093A-0142_e_+y_+z,CELL_QP093A-0142_e_-x_-y;CELL_QP093A-0142_e_-x_-z;CELL_QP093A-0142_e_-y_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0143_GATE_000_TO_111,CELL_QP093A-0143_PAIR_000_111,CELL_QP093A-0143,QP093A-0143,1+6+9,yes,TRIAD_ALLOWED,CELL_QP093A-0143_f_---,---,000,CELL_QP093A-0143_f_+++,+++,111,CELL_QP093A-0143_v_-x;CELL_QP093A-0143_v_-y;CELL_QP093A-0143_v_-z,CELL_QP093A-0143_v_+x;CELL_QP093A-0143_v_+y;CELL_QP093A-0143_v_+z,CELL_QP093A-0143_e_-x_-y;CELL_QP093A-0143_e_-x_-z;CELL_QP093A-0143_e_-y_-z,CELL_QP093A-0143_e_+x_+y;CELL_QP093A-0143_e_+x_+z;CELL_QP093A-0143_e_+y_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0143_GATE_001_TO_110,CELL_QP093A-0143_PAIR_001_110,CELL_QP093A-0143,QP093A-0143,1+6+9,yes,TRIAD_ALLOWED,CELL_QP093A-0143_f_--+,--+,001,CELL_QP093A-0143_f_++-,++-,110,CELL_QP093A-0143_v_+z;CELL_QP093A-0143_v_-x;CELL_QP093A-0143_v_-y,CELL_QP093A-0143_v_+x;CELL_QP093A-0143_v_+y;CELL_QP093A-0143_v_-z,CELL_QP093A-0143_e_-x_+z;CELL_QP093A-0143_e_-x_-y;CELL_QP093A-0143_e_-y_+z,CELL_QP093A-0143_e_+x_+y;CELL_QP093A-0143_e_+x_-z;CELL_QP093A-0143_e_+y_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0143_GATE_010_TO_101,CELL_QP093A-0143_PAIR_010_101,CELL_QP093A-0143,QP093A-0143,1+6+9,yes,TRIAD_ALLOWED,CELL_QP093A-0143_f_-+-,-+-,010,CELL_QP093A-0143_f_+-+,+-+,101,CELL_QP093A-0143_v_+y;CELL_QP093A-0143_v_-x;CELL_QP093A-0143_v_-z,CELL_QP093A-0143_v_+x;CELL_QP093A-0143_v_+z;CELL_QP093A-0143_v_-y,CELL_QP093A-0143_e_+y_-z;CELL_QP093A-0143_e_-x_+y;CELL_QP093A-0143_e_-x_-z,CELL_QP093A-0143_e_+x_+z;CELL_QP093A-0143_e_+x_-y;CELL_QP093A-0143_e_-y_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0143_GATE_011_TO_100,CELL_QP093A-0143_PAIR_011_100,CELL_QP093A-0143,QP093A-0143,1+6+9,yes,TRIAD_ALLOWED,CELL_QP093A-0143_f_-++,-++,011,CELL_QP093A-0143_f_+--,+--,100,CELL_QP093A-0143_v_+y;CELL_QP093A-0143_v_+z;CELL_QP093A-0143_v_-x,CELL_QP093A-0143_v_+x;CELL_QP093A-0143_v_-y;CELL_QP093A-0143_v_-z,CELL_QP093A-0143_e_+y_+z;CELL_QP093A-0143_e_-x_+y;CELL_QP093A-0143_e_-x_+z,CELL_QP093A-0143_e_+x_-y;CELL_QP093A-0143_e_+x_-z;CELL_QP093A-0143_e_-y_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0143_GATE_100_TO_011,CELL_QP093A-0143_PAIR_011_100,CELL_QP093A-0143,QP093A-0143,1+6+9,yes,TRIAD_ALLOWED,CELL_QP093A-0143_f_+--,+--,100,CELL_QP093A-0143_f_-++,-++,011,CELL_QP093A-0143_v_+x;CELL_QP093A-0143_v_-y;CELL_QP093A-0143_v_-z,CELL_QP093A-0143_v_+y;CELL_QP093A-0143_v_+z;CELL_QP093A-0143_v_-x,CELL_QP093A-0143_e_+x_-y;CELL_QP093A-0143_e_+x_-z;CELL_QP093A-0143_e_-y_-z,CELL_QP093A-0143_e_+y_+z;CELL_QP093A-0143_e_-x_+y;CELL_QP093A-0143_e_-x_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0143_GATE_101_TO_010,CELL_QP093A-0143_PAIR_010_101,CELL_QP093A-0143,QP093A-0143,1+6+9,yes,TRIAD_ALLOWED,CELL_QP093A-0143_f_+-+,+-+,101,CELL_QP093A-0143_f_-+-,-+-,010,CELL_QP093A-0143_v_+x;CELL_QP093A-0143_v_+z;CELL_QP093A-0143_v_-y,CELL_QP093A-0143_v_+y;CELL_QP093A-0143_v_-x;CELL_QP093A-0143_v_-z,CELL_QP093A-0143_e_+x_+z;CELL_QP093A-0143_e_+x_-y;CELL_QP093A-0143_e_-y_+z,CELL_QP093A-0143_e_+y_-z;CELL_QP093A-0143_e_-x_+y;CELL_QP093A-0143_e_-x_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0143_GATE_110_TO_001,CELL_QP093A-0143_PAIR_001_110,CELL_QP093A-0143,QP093A-0143,1+6+9,yes,TRIAD_ALLOWED,CELL_QP093A-0143_f_++-,++-,110,CELL_QP093A-0143_f_--+,--+,001,CELL_QP093A-0143_v_+x;CELL_QP093A-0143_v_+y;CELL_QP093A-0143_v_-z,CELL_QP093A-0143_v_+z;CELL_QP093A-0143_v_-x;CELL_QP093A-0143_v_-y,CELL_QP093A-0143_e_+x_+y;CELL_QP093A-0143_e_+x_-z;CELL_QP093A-0143_e_+y_-z,CELL_QP093A-0143_e_-x_+z;CELL_QP093A-0143_e_-x_-y;CELL_QP093A-0143_e_-y_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
