element_closure_id,Z,proton_count,neutron_count_primary,electron_count,native_element_capacity,radix_cycle,radix_slot,shell_period,shell_capacity,shell_occupancy,shell_status,electron_shell_status,nuclear_closure_status,neutral_atom_closure_status,primary_isotope_id,isotope_closure_rows,qA_total_primary,tensor_carrier_support_primary,retained_write_support_primary,matter_row_allowed,natural_synthetic_boundary_status,known_match,known_match_role,promotion_status,latest_table_layer,periodic_table_scope,known_label_status,latest_export_source,courtroom_table_layer,vault_reveal_status,vault_identity,known_identity_label,known_symbol,known_name,identity_assignment_role,known_label_used_as_construction_input,vault_reveal_source
QP094A-EZ081,81,81,121,81,126,7,9,5,32,21,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ081N121-FLOOR_PRIMARY,2,6009.968749999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,751.2460937499999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,5258.722656249999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,yes,KNOWN_NATURAL_SURFACE_DOWNSTREAM,Tl|Thallium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Tl Thallium,Tl Thallium,Tl,Thallium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ082,82,82,123,82,126,7,10,5,32,22,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ082N123-FLOOR_PRIMARY,1,6084.229166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,760.528645833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,5323.700520833333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,yes,KNOWN_NATURAL_SURFACE_DOWNSTREAM,Pb|Lead|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Pb Lead,Pb Lead,Pb,Lead,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ083,83,83,124,83,126,7,11,5,32,23,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ083N124-FLOOR_PRIMARY,2,6158.364583333333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,769.7955729166666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,5388.569010416666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,yes,KNOWN_RADIOACTIVE_HEAVY_SURFACE_DOWNSTREAM,Bi|Bismuth|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Bi Bismuth,Bi Bismuth,Bi,Bismuth,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ084,84,84,126,84,126,7,12,5,32,24,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ084N126-FLOOR_PRIMARY,1,6232.624999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,779.0781249999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,5453.546874999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,yes,KNOWN_RADIOACTIVE_HEAVY_SURFACE_DOWNSTREAM,Po|Polonium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Po Polonium,Po Polonium,Po,Polonium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ085,85,85,134,85,126,8,1,5,32,25,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ085N134-FLOOR_PRIMARY,2,6307.635416666666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,788.454427083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,5519.180989583333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,yes,KNOWN_RADIOACTIVE_HEAVY_SURFACE_DOWNSTREAM,At|Astatine|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,At Astatine,At Astatine,At,Astatine,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ086,86,86,136,86,126,8,2,5,32,26,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ086N136-FLOOR_PRIMARY,2,6381.895833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,797.7369791666666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,5584.158854166666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,yes,KNOWN_RADIOACTIVE_HEAVY_SURFACE_DOWNSTREAM,Rn|Radon|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Rn Radon,Rn Radon,Rn,Radon,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ087,87,87,137,87,126,8,3,5,32,27,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ087N137-FLOOR_PRIMARY,2,6456.031249999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,807.0039062499999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,5649.027343749999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,yes,KNOWN_RADIOACTIVE_HEAVY_SURFACE_DOWNSTREAM,Fr|Francium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Fr Francium,Fr Francium,Fr,Francium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ088,88,88,139,88,126,8,4,5,32,28,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ088N139-FLOOR_PRIMARY,2,6530.291666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,816.286458333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,5714.005208333333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,yes,KNOWN_RADIOACTIVE_HEAVY_SURFACE_DOWNSTREAM,Ra|Radium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Ra Radium,Ra Radium,Ra,Radium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ089,89,89,140,89,126,8,5,5,32,29,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ089N140-FLOOR_PRIMARY,2,6604.427083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,825.5533854166666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,5778.873697916666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,yes,KNOWN_RADIOACTIVE_HEAVY_SURFACE_DOWNSTREAM,Ac|Actinium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Ac Actinium,Ac Actinium,Ac,Actinium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ090,90,90,142,90,126,8,6,5,32,30,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ090N142-FLOOR_PRIMARY,2,6678.687499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,834.8359374999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,5843.851562499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,yes,KNOWN_RADIOACTIVE_HEAVY_SURFACE_DOWNSTREAM,Th|Thorium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Th Thorium,Th Thorium,Th,Thorium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ091,91,91,144,91,126,8,7,5,32,31,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ091N144-FLOOR_PRIMARY,2,6752.947916666666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,844.118489583333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,5908.829427083333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,yes,KNOWN_RADIOACTIVE_HEAVY_SURFACE_DOWNSTREAM,Pa|Protactinium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Pa Protactinium,Pa Protactinium,Pa,Protactinium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ092,92,92,145,92,126,8,8,5,32,32,CLOSED_SHELL,FILLED_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ092N145-FLOOR_PRIMARY,2,6827.083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,853.3854166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,5973.697916666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,yes,KNOWN_RADIOACTIVE_HEAVY_SURFACE_DOWNSTREAM,U|Uranium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,U Uranium,U Uranium,U,Uranium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ093,93,93,147,93,126,8,9,6,18,1,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ093N147-FLOOR_PRIMARY,2,6901.343749999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,862.6679687499999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,6038.675781249999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,yes,KNOWN_RADIOACTIVE_HEAVY_SURFACE_DOWNSTREAM,Np|Neptunium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Np Neptunium,Np Neptunium,Np,Neptunium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ094,94,94,148,94,126,8,10,6,18,2,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ094N148-FLOOR_PRIMARY,2,6975.479166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,871.934895833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,6103.544270833333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,yes,KNOWN_RADIOACTIVE_HEAVY_SURFACE_DOWNSTREAM,Pu|Plutonium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Pu Plutonium,Pu Plutonium,Pu,Plutonium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ095,95,95,150,95,126,8,11,6,18,3,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ095N150-FLOOR_PRIMARY,2,7049.739583333333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,881.2174479166666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,6168.522135416666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,yes,KNOWN_RADIOACTIVE_HEAVY_SURFACE_DOWNSTREAM,Am|Americium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Am Americium,Am Americium,Am,Americium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ096,96,96,152,96,126,8,12,6,18,4,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ096N152-FLOOR_PRIMARY,1,7123.999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999997,890.4999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999996,6233.499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,yes,KNOWN_RADIOACTIVE_HEAVY_SURFACE_DOWNSTREAM,Cm|Curium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Cm Curium,Cm Curium,Cm,Curium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ097,97,97,161,97,126,9,1,6,18,5,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ097N161-FLOOR_PRIMARY,2,7199.135416666666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,899.891927083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,6299.243489583333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,yes,KNOWN_SYNTHETIC_FRONTIER_DOWNSTREAM,Bk|Berkelium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Bk Berkelium,Bk Berkelium,Bk,Berkelium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ098,98,98,163,98,126,9,2,6,18,6,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ098N163-FLOOR_PRIMARY,2,7273.395833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,909.1744791666666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,6364.221354166666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,yes,KNOWN_SYNTHETIC_FRONTIER_DOWNSTREAM,Cf|Californium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Cf Californium,Cf Californium,Cf,Californium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ099,99,99,165,99,126,9,3,6,18,7,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ099N165-FLOOR_PRIMARY,1,7347.656249999999999999999999999999999999999999999999999999999999999999999999999999999999999999999997,918.4570312499999999999999999999999999999999999999999999999999999999999999999999999999999999999999996,6429.199218749999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,yes,KNOWN_SYNTHETIC_FRONTIER_DOWNSTREAM,Es|Einsteinium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Es Einsteinium,Es Einsteinium,Es,Einsteinium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ100,100,100,166,100,126,9,4,6,18,8,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ100N166-FLOOR_PRIMARY,2,7421.791666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,927.723958333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,6494.067708333333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,yes,KNOWN_SYNTHETIC_FRONTIER_DOWNSTREAM,Fm|Fermium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Fm Fermium,Fm Fermium,Fm,Fermium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ101,101,101,168,101,126,9,5,6,18,9,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ101N168-FLOOR_PRIMARY,2,7496.052083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,937.0065104166666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,6559.045572916666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,yes,KNOWN_SYNTHETIC_FRONTIER_DOWNSTREAM,Md|Mendelevium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Md Mendelevium,Md Mendelevium,Md,Mendelevium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ102,102,102,170,102,126,9,6,6,18,10,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ102N170-FLOOR_PRIMARY,1,7570.312499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999997,946.2890624999999999999999999999999999999999999999999999999999999999999999999999999999999999999999996,6624.023437499999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,yes,KNOWN_SYNTHETIC_FRONTIER_DOWNSTREAM,No|Nobelium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,No Nobelium,No Nobelium,No,Nobelium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ103,103,103,171,103,126,9,7,6,18,11,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ103N171-FLOOR_PRIMARY,2,7644.447916666666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,955.555989583333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,6688.891927083333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,yes,KNOWN_SYNTHETIC_FRONTIER_DOWNSTREAM,Lr|Lawrencium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Lr Lawrencium,Lr Lawrencium,Lr,Lawrencium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ104,104,104,173,104,126,9,8,6,18,12,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ104N173-FLOOR_PRIMARY,2,7718.708333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,964.8385416666666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,6753.869791666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,yes,KNOWN_SYNTHETIC_FRONTIER_DOWNSTREAM,Rf|Rutherfordium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Rf Rutherfordium,Rf Rutherfordium,Rf,Rutherfordium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ105,105,105,175,105,126,9,9,6,18,13,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ105N175-FLOOR_PRIMARY,1,7792.968749999999999999999999999999999999999999999999999999999999999999999999999999999999999999999997,974.1210937499999999999999999999999999999999999999999999999999999999999999999999999999999999999999996,6818.847656249999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,yes,KNOWN_SYNTHETIC_FRONTIER_DOWNSTREAM,Db|Dubnium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Db Dubnium,Db Dubnium,Db,Dubnium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ106,106,106,176,106,126,9,10,6,18,14,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ106N176-FLOOR_PRIMARY,2,7867.104166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,983.388020833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,6883.716145833333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,yes,KNOWN_SYNTHETIC_FRONTIER_DOWNSTREAM,Sg|Seaborgium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Sg Seaborgium,Sg Seaborgium,Sg,Seaborgium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
