ell,Dl_TT_SAM,Dl_TE_SAM,Dl_EE_SAM
1547,5.403361e+02,5.783185e+00,1.761442e+01
1548,5.374366e+02,5.675615e+00,1.771263e+01
1549,5.345565e+02,5.559545e+00,1.780995e+01
1550,5.316956e+02,5.435040e+00,1.790640e+01
1551,5.288546e+02,5.302237e+00,1.800192e+01
1552,5.260340e+02,5.161195e+00,1.809645e+01
1553,5.232350e+02,5.012116e+00,1.819001e+01
1554,5.204567e+02,4.854982e+00,1.828254e+01
1555,5.177004e+02,4.689996e+00,1.837390e+01
1556,5.149667e+02,4.517210e+00,1.846419e+01
1557,5.122560e+02,4.336825e+00,1.855334e+01
1558,5.095690e+02,4.148892e+00,1.864123e+01
1559,5.069061e+02,3.953610e+00,1.872793e+01
1560,5.042672e+02,3.750955e+00,1.881333e+01
1561,5.016528e+02,3.541273e+00,1.889743e+01
1562,4.990643e+02,3.324537e+00,1.898018e+01
1563,4.965007e+02,3.100942e+00,1.906158e+01
1564,4.939641e+02,2.870610e+00,1.914158e+01
1565,4.914535e+02,2.633735e+00,1.922012e+01
1566,4.889703e+02,2.390361e+00,1.929713e+01
1567,4.865135e+02,2.140681e+00,1.937272e+01
1568,4.840845e+02,1.884739e+00,1.944673e+01
1569,4.816838e+02,1.622800e+00,1.951911e+01
1570,4.793106e+02,1.354980e+00,1.958996e+01
1571,4.769669e+02,1.081351e+00,1.965904e+01
1572,4.746510e+02,8.020787e-01,1.972654e+01
1573,4.723644e+02,5.173307e-01,1.979232e+01
1574,4.701075e+02,2.272870e-01,1.985630e+01
1575,4.678803e+02,-6.789448e-02,1.991859e+01
1576,4.656826e+02,-3.680269e-01,1.997911e+01
1577,4.635157e+02,-6.729612e-01,2.003780e+01
1578,4.613796e+02,-9.825040e-01,2.009475e+01
1579,4.592748e+02,-1.296507e+00,2.014983e+01
1580,4.572004e+02,-1.614808e+00,2.020304e+01
1581,4.551579e+02,-1.937253e+00,2.025440e+01
1582,4.531471e+02,-2.263687e+00,2.030391e+01
1583,4.511678e+02,-2.593963e+00,2.035144e+01
1584,4.492200e+02,-2.927922e+00,2.039707e+01
1585,4.473036e+02,-3.265410e+00,2.044067e+01
1586,4.454199e+02,-3.606290e+00,2.048231e+01
1587,4.435682e+02,-3.950380e+00,2.052194e+01
1588,4.417482e+02,-4.297516e+00,2.055948e+01
1589,4.399606e+02,-4.647539e+00,2.059503e+01
1590,4.382054e+02,-5.000279e+00,2.062851e+01
1591,4.364825e+02,-5.355573e+00,2.065994e+01
1592,4.347925e+02,-5.713247e+00,2.068925e+01
1593,4.331346e+02,-6.073149e+00,2.071644e+01
1594,4.315095e+02,-6.435101e+00,2.074153e+01
1595,4.299170e+02,-6.798936e+00,2.076445e+01
1596,4.283565e+02,-7.164483e+00,2.078527e+01
1597,4.268293e+02,-7.531576e+00,2.080394e+01
1598,4.253346e+02,-7.900045e+00,2.082046e+01
1599,4.238716e+02,-8.269718e+00,2.083483e+01
1600,4.224426e+02,-8.640429e+00,2.084699e+01
1601,4.210451e+02,-9.012024e+00,2.085701e+01
1602,4.196800e+02,-9.384356e+00,2.086484e+01
1603,4.183472e+02,-9.757271e+00,2.087040e+01
1604,4.170466e+02,-1.013062e+01,2.087384e+01
1605,4.157783e+02,-1.050430e+01,2.087502e+01
1606,4.145415e+02,-1.087810e+01,2.087402e+01
1607,4.133369e+02,-1.125185e+01,2.087078e+01
1608,4.121637e+02,-1.162552e+01,2.086529e+01
1609,4.110219e+02,-1.199879e+01,2.085756e+01
1610,4.099116e+02,-1.237165e+01,2.084767e+01
1611,4.088327e+02,-1.274378e+01,2.083570e+01
1612,4.077852e+02,-1.311515e+01,2.082150e+01
1613,4.067685e+02,-1.348552e+01,2.080514e+01
1614,4.057824e+02,-1.385474e+01,2.078671e+01
1615,4.048270e+02,-1.422269e+01,2.076621e+01
1616,4.039024e+02,-1.458929e+01,2.074357e+01
1617,4.030078e+02,-1.495428e+01,2.071878e+01
1618,4.021432e+02,-1.531759e+01,2.069193e+01
1619,4.013079e+02,-1.567910e+01,2.066294e+01
1620,4.005020e+02,-1.603857e+01,2.063196e+01
1621,3.997255e+02,-1.639607e+01,2.059877e+01
1622,3.989776e+02,-1.675125e+01,2.056359e+01
1623,3.982584e+02,-1.710412e+01,2.052635e+01
1624,3.975673e+02,-1.745440e+01,2.048705e+01
1625,3.969042e+02,-1.780209e+01,2.044576e+01
1626,3.962692e+02,-1.814701e+01,2.040256e+01
1627,3.956609e+02,-1.848899e+01,2.035730e+01
1628,3.950800e+02,-1.882784e+01,2.031012e+01
1629,3.945260e+02,-1.916363e+01,2.026102e+01
1630,3.939980e+02,-1.949603e+01,2.020993e+01
1631,3.934963e+02,-1.982508e+01,2.015700e+01
1632,3.930200e+02,-2.015053e+01,2.010215e+01
1633,3.925685e+02,-2.047237e+01,2.004544e+01
1634,3.921427e+02,-2.079040e+01,1.998689e+01
1635,3.917411e+02,-2.110460e+01,1.992640e+01
1636,3.913630e+02,-2.141472e+01,1.986413e+01
1637,3.910093e+02,-2.172080e+01,1.980015e+01
1638,3.906786e+02,-2.202260e+01,1.973431e+01
1639,3.903710e+02,-2.232007e+01,1.966675e+01
1640,3.900857e+02,-2.261318e+01,1.959753e+01
1641,3.898222e+02,-2.290168e+01,1.952667e+01
1642,3.895806e+02,-2.318554e+01,1.945414e+01
1643,3.893601e+02,-2.346473e+01,1.938003e+01
1644,3.891609e+02,-2.373905e+01,1.930440e+01
1645,3.889815e+02,-2.400840e+01,1.922718e+01
1646,3.888222e+02,-2.427281e+01,1.914835e+01
1647,3.886822e+02,-2.453211e+01,1.906813e+01
1648,3.885609e+02,-2.478618e+01,1.898638e+01
1649,3.884584e+02,-2.503497e+01,1.890315e+01
1650,3.883733e+02,-2.527838e+01,1.881845e+01
1651,3.883058e+02,-2.551637e+01,1.873241e+01
1652,3.882559e+02,-2.574890e+01,1.864503e+01
1653,3.882217e+02,-2.597586e+01,1.855630e+01
1654,3.882046e+02,-2.619714e+01,1.846620e+01
1655,3.882027e+02,-2.641278e+01,1.837489e+01
1656,3.882154e+02,-2.662273e+01,1.828234e+01
1657,3.882435e+02,-2.682681e+01,1.818864e+01
1658,3.882856e+02,-2.702505e+01,1.809368e+01
1659,3.883421e+02,-2.721741e+01,1.799761e+01
1660,3.884115e+02,-2.740384e+01,1.790050e+01
1661,3.884940e+02,-2.758432e+01,1.780226e+01
1662,3.885882e+02,-2.775870e+01,1.770303e+01
1663,3.886951e+02,-2.792711e+01,1.760280e+01
1664,3.888133e+02,-2.808942e+01,1.750163e+01
1665,3.889422e+02,-2.824551e+01,1.739952e+01
1666,3.890814e+02,-2.839547e+01,1.729645e+01
1667,3.892308e+02,-2.853927e+01,1.719263e+01
1668,3.893900e+02,-2.867678e+01,1.708791e+01
1669,3.895576e+02,-2.880801e+01,1.698235e+01
1670,3.897338e+02,-2.893293e+01,1.687608e+01
1671,3.899181e+02,-2.905154e+01,1.676903e+01
1672,3.901097e+02,-2.916381e+01,1.666133e+01
1673,3.903082e+02,-2.926982e+01,1.655296e+01
1674,3.905137e+02,-2.936944e+01,1.644399e+01
1675,3.907249e+02,-2.946276e+01,1.633449e+01
1676,3.909420e+02,-2.954981e+01,1.622451e+01
1677,3.911644e+02,-2.963053e+01,1.611412e+01
1678,3.913922e+02,-2.970493e+01,1.600323e+01
1679,3.916235e+02,-2.977302e+01,1.589198e+01
1680,3.918582e+02,-2.983475e+01,1.578044e+01
1681,3.920975e+02,-2.989020e+01,1.566851e+01
1682,3.923384e+02,-2.993938e+01,1.555633e+01
1683,3.925819e+02,-2.998216e+01,1.544389e+01
1684,3.928274e+02,-3.001869e+01,1.533119e+01
1685,3.930743e+02,-3.004891e+01,1.521834e+01
1686,3.933220e+02,-3.007282e+01,1.510536e+01
1687,3.935700e+02,-3.009059e+01,1.499221e+01
1688,3.938184e+02,-3.010215e+01,1.487904e+01
1689,3.940667e+02,-3.010749e+01,1.476576e+01
1690,3.943135e+02,-3.010670e+01,1.465259e+01
1691,3.945589e+02,-3.009978e+01,1.453943e+01
1692,3.948032e+02,-3.008674e+01,1.442635e+01
1693,3.950443e+02,-3.006772e+01,1.431334e+01
1694,3.952837e+02,-3.004258e+01,1.420053e+01
1695,3.955188e+02,-3.001146e+01,1.408792e+01
1696,3.957511e+02,-2.997437e+01,1.397541e+01
1697,3.959793e+02,-2.993137e+01,1.386321e+01
1698,3.962020e+02,-2.988240e+01,1.375125e+01
1699,3.964202e+02,-2.982766e+01,1.363957e+01
1700,3.966333e+02,-2.976708e+01,1.352833e+01
1701,3.968406e+02,-2.970081e+01,1.341736e+01
1702,3.970417e+02,-2.962883e+01,1.330686e+01
1703,3.972366e+02,-2.955135e+01,1.319691e+01
1704,3.974248e+02,-2.946837e+01,1.308732e+01
1705,3.976065e+02,-2.937994e+01,1.297840e+01
1706,3.977803e+02,-2.928621e+01,1.286998e+01
1707,3.979464e+02,-2.918707e+01,1.276211e+01
1708,3.981043e+02,-2.908274e+01,1.265493e+01
1709,3.982547e+02,-2.897321e+01,1.254836e+01
1710,3.983958e+02,-2.885853e+01,1.244253e+01
1711,3.985283e+02,-2.873883e+01,1.233735e+01
1712,3.986509e+02,-2.861417e+01,1.223288e+01
1713,3.987637e+02,-2.848461e+01,1.212918e+01
1714,3.988670e+02,-2.835012e+01,1.202625e+01
1715,3.989601e+02,-2.821098e+01,1.192414e+01
1716,3.990432e+02,-2.806718e+01,1.182291e+01
1717,3.991149e+02,-2.791876e+01,1.172256e+01
1718,3.991753e+02,-2.776592e+01,1.162306e+01
1719,3.992254e+02,-2.760857e+01,1.152448e+01
1720,3.992630e+02,-2.744699e+01,1.142681e+01
1721,3.992898e+02,-2.728114e+01,1.133019e+01
1722,3.993043e+02,-2.711116e+01,1.123453e+01
1723,3.993061e+02,-2.693723e+01,1.113996e+01
1724,3.992966e+02,-2.675927e+01,1.104640e+01
1725,3.992737e+02,-2.657753e+01,1.095391e+01
1726,3.992377e+02,-2.639200e+01,1.086249e+01
1727,3.991893e+02,-2.620279e+01,1.077226e+01
1728,3.991272e+02,-2.601003e+01,1.068308e+01
1729,3.990515e+02,-2.581384e+01,1.059514e+01
1730,3.989622e+02,-2.561418e+01,1.050838e+01
1731,3.988588e+02,-2.541126e+01,1.042277e+01
1732,3.987414e+02,-2.520510e+01,1.033838e+01
1733,3.986092e+02,-2.499585e+01,1.025527e+01
1734,3.984624e+02,-2.478353e+01,1.017337e+01
1735,3.983004e+02,-2.456834e+01,1.009273e+01
1736,3.981247e+02,-2.435039e+01,1.001342e+01
1737,3.979339e+02,-2.412974e+01,9.935432e+00
1738,3.977281e+02,-2.390663e+01,9.858757e+00
1739,3.975074e+02,-2.368105e+01,9.783460e+00
1740,3.972719e+02,-2.345319e+01,9.709532e+00
1741,3.970216e+02,-2.322307e+01,9.636964e+00
1742,3.967558e+02,-2.299097e+01,9.565824e+00
1743,3.964747e+02,-2.275678e+01,9.496028e+00
1744,3.961776e+02,-2.252069e+01,9.427717e+00
1745,3.958659e+02,-2.228280e+01,9.360810e+00
1746,3.955376e+02,-2.204325e+01,9.295374e+00
1747,3.951935e+02,-2.180199e+01,9.231328e+00
1748,3.948343e+02,-2.155935e+01,9.168812e+00
1749,3.944578e+02,-2.131523e+01,9.107746e+00
1750,3.940664e+02,-2.106990e+01,9.048124e+00
1751,3.936586e+02,-2.082338e+01,8.990014e+00
1752,3.932352e+02,-2.057587e+01,8.933409e+00
1753,3.927963e+02,-2.032738e+01,8.878303e+00
1754,3.923410e+02,-2.007803e+01,8.824690e+00
1755,3.918695e+02,-1.982799e+01,8.772638e+00
1756,3.913826e+02,-1.957722e+01,8.722067e+00
1757,3.908795e+02,-1.932597e+01,8.673046e+00
1758,3.903602e+02,-1.907427e+01,8.625495e+00
1759,3.898248e+02,-1.882223e+01,8.579529e+00
1760,3.892741e+02,-1.856988e+01,8.535075e+00
1761,3.887072e+02,-1.831740e+01,8.492145e+00
1762,3.881243e+02,-1.806481e+01,8.450749e+00
1763,3.875261e+02,-1.781237e+01,8.410882e+00
1764,3.869118e+02,-1.756003e+01,8.372541e+00
1765,3.862829e+02,-1.730791e+01,8.335737e+00
1766,3.856388e+02,-1.705625e+01,8.300468e+00
1767,3.849793e+02,-1.680501e+01,8.266722e+00
1768,3.843053e+02,-1.655437e+01,8.234511e+00
1769,3.836167e+02,-1.630437e+01,8.203826e+00
1770,3.829135e+02,-1.605517e+01,8.174664e+00
1771,3.821958e+02,-1.580689e+01,8.147023e+00
1772,3.814634e+02,-1.555949e+01,8.120887e+00
1773,3.807172e+02,-1.531315e+01,8.096253e+00
1774,3.799564e+02,-1.506796e+01,8.073120e+00
1775,3.791823e+02,-1.482397e+01,8.051480e+00
1776,3.783936e+02,-1.458136e+01,8.031332e+00
1777,3.775916e+02,-1.434009e+01,8.012660e+00
1778,3.767764e+02,-1.410033e+01,7.995456e+00
1779,3.759472e+02,-1.386213e+01,7.979713e+00
1780,3.751053e+02,-1.362566e+01,7.965424e+00
1781,3.742501e+02,-1.339088e+01,7.952573e+00
1782,3.733822e+02,-1.315806e+01,7.941160e+00
1783,3.725016e+02,-1.292708e+01,7.931173e+00
1784,3.716090e+02,-1.269812e+01,7.922589e+00
1785,3.707036e+02,-1.247129e+01,7.915410e+00
1786,3.697868e+02,-1.224657e+01,7.909614e+00
1787,3.688585e+02,-1.202420e+01,7.905189e+00
1788,3.679181e+02,-1.180408e+01,7.902129e+00
1789,3.669668e+02,-1.158646e+01,7.900412e+00
1790,3.660047e+02,-1.137124e+01,7.900028e+00
1791,3.650308e+02,-1.115861e+01,7.900970e+00
1792,3.640468e+02,-1.094860e+01,7.903204e+00
1793,3.630524e+02,-1.074133e+01,7.906726e+00
1794,3.620469e+02,-1.053684e+01,7.911509e+00
1795,3.610317e+02,-1.033517e+01,7.917555e+00
1796,3.600059e+02,-1.013636e+01,7.924832e+00
1797,3.589710e+02,-9.940609e+00,7.933328e+00
1798,3.579262e+02,-9.747951e+00,7.943018e+00
1799,3.568729e+02,-9.558283e+00,7.953896e+00
1800,3.558101e+02,-9.371874e+00,7.965932e+00
1801,3.547395e+02,-9.188684e+00,7.979113e+00
1802,3.536607e+02,-9.008785e+00,7.993425e+00
1803,3.525739e+02,-8.832248e+00,8.008842e+00
1804,3.514794e+02,-8.659114e+00,8.025350e+00
1805,3.503781e+02,-8.489419e+00,8.042925e+00
1806,3.492697e+02,-8.323213e+00,8.061551e+00
1807,3.481543e+02,-8.160532e+00,8.081205e+00
1808,3.470323e+02,-8.001421e+00,8.101865e+00
1809,3.459037e+02,-7.845931e+00,8.123516e+00
1810,3.447691e+02,-7.694102e+00,8.146134e+00
1811,3.436285e+02,-7.545965e+00,8.169697e+00
1812,3.424823e+02,-7.401544e+00,8.194177e+00
1813,3.413305e+02,-7.260880e+00,8.219566e+00
1814,3.401738e+02,-7.124007e+00,8.245833e+00
1815,3.390127e+02,-6.990951e+00,8.272959e+00
1816,3.378472e+02,-6.861741e+00,8.300920e+00
1817,3.366778e+02,-6.736419e+00,8.329696e+00
1818,3.355045e+02,-6.614999e+00,8.359264e+00
1819,3.343277e+02,-6.497505e+00,8.389597e+00
1820,3.331476e+02,-6.383958e+00,8.420673e+00
1821,3.319645e+02,-6.274384e+00,8.452433e+00
1822,3.307793e+02,-6.168798e+00,8.484946e+00
1823,3.295910e+02,-6.067235e+00,8.518124e+00
1824,3.284001e+02,-5.969712e+00,8.551902e+00
1825,3.272082e+02,-5.876227e+00,8.586289e+00
1826,3.260143e+02,-5.786800e+00,8.621367e+00
1827,3.248191e+02,-5.701422e+00,8.656924e+00
1828,3.236231e+02,-5.620100e+00,8.693043e+00
1829,3.224270e+02,-5.542849e+00,8.729733e+00
1830,3.212299e+02,-5.469678e+00,8.766929e+00
1831,3.200339e+02,-5.400580e+00,8.804566e+00
1832,3.188382e+02,-5.335558e+00,8.842654e+00
1833,3.176434e+02,-5.274616e+00,8.881128e+00
1834,3.164493e+02,-5.217742e+00,8.920071e+00
1835,3.152566e+02,-5.164941e+00,8.959346e+00
1836,3.140659e+02,-5.116204e+00,8.998962e+00
1837,3.128764e+02,-5.071537e+00,9.038927e+00
1838,3.116893e+02,-5.030933e+00,9.079179e+00
1839,3.105039e+02,-4.994383e+00,9.119726e+00
1840,3.093215e+02,-4.961868e+00,9.160504e+00
1841,3.081420e+02,-4.933374e+00,9.201523e+00
1842,3.069652e+02,-4.908881e+00,9.242644e+00
1843,3.057925e+02,-4.888378e+00,9.284025e+00
1844,3.046232e+02,-4.871854e+00,9.325529e+00
1845,3.034577e+02,-4.859284e+00,9.367089e+00
1846,3.022967e+02,-4.850659e+00,9.408791e+00
1847,3.011409e+02,-4.845956e+00,9.450571e+00
1848,2.999886e+02,-4.845144e+00,9.492362e+00
1849,2.988420e+02,-4.848209e+00,9.534176e+00
1850,2.977001e+02,-4.855122e+00,9.575948e+00
1851,2.965637e+02,-4.865878e+00,9.617688e+00
1852,2.954333e+02,-4.880444e+00,9.659334e+00
1853,2.943081e+02,-4.898789e+00,9.700970e+00
1854,2.931894e+02,-4.920875e+00,9.742386e+00
1855,2.920770e+02,-4.946650e+00,9.783742e+00
1856,2.909717e+02,-4.976091e+00,9.824902e+00
1857,2.898724e+02,-5.009156e+00,9.865950e+00
1858,2.887807e+02,-5.045801e+00,9.906751e+00
1859,2.876955e+02,-5.085991e+00,9.947315e+00
1860,2.866190e+02,-5.129686e+00,9.987654e+00
1861,2.855489e+02,-5.176836e+00,1.002778e+01
1862,2.844873e+02,-5.227395e+00,1.006755e+01
1863,2.834339e+02,-5.281329e+00,1.010706e+01
1864,2.823888e+02,-5.338592e+00,1.014631e+01
1865,2.813518e+02,-5.399139e+00,1.018510e+01
1866,2.803227e+02,-5.462924e+00,1.022358e+01
1867,2.793030e+02,-5.529902e+00,1.026169e+01
1868,2.782925e+02,-5.600008e+00,1.029936e+01
1869,2.772904e+02,-5.673196e+00,1.033661e+01
1870,2.762980e+02,-5.749410e+00,1.037345e+01
1871,2.753153e+02,-5.828592e+00,1.040981e+01
1872,2.743413e+02,-5.910693e+00,1.044571e+01
1873,2.733776e+02,-5.995656e+00,1.048115e+01
1874,2.724231e+02,-6.083425e+00,1.051599e+01
1875,2.714794e+02,-6.173931e+00,1.055032e+01
1876,2.705456e+02,-6.267119e+00,1.058408e+01
1877,2.696222e+02,-6.362926e+00,1.061735e+01
1878,2.687093e+02,-6.461292e+00,1.064999e+01
1879,2.678068e+02,-6.562155e+00,1.068201e+01
1880,2.669145e+02,-6.665456e+00,1.071349e+01
1881,2.660338e+02,-6.771133e+00,1.074422e+01
1882,2.651640e+02,-6.879121e+00,1.077436e+01
1883,2.643048e+02,-6.989352e+00,1.080384e+01
1884,2.634564e+02,-7.101775e+00,1.083267e+01
1885,2.626193e+02,-7.216331e+00,1.086072e+01
1886,2.617941e+02,-7.332941e+00,1.088805e+01
1887,2.609794e+02,-7.451562e+00,1.091469e+01
1888,2.601766e+02,-7.572105e+00,1.094057e+01
1889,2.593848e+02,-7.694500e+00,1.096568e+01
1890,2.586047e+02,-7.818675e+00,1.099005e+01
1891,2.578363e+02,-7.944558e+00,1.101361e+01
1892,2.570802e+02,-8.072064e+00,1.103635e+01
1893,2.563357e+02,-8.201129e+00,1.105830e+01
1894,2.556026e+02,-8.331683e+00,1.107945e+01
1895,2.548818e+02,-8.463641e+00,1.109982e+01
1896,2.541730e+02,-8.596939e+00,1.111934e+01
1897,2.534764e+02,-8.731517e+00,1.113801e+01
1898,2.527918e+02,-8.867303e+00,1.115576e+01
1899,2.521191e+02,-9.004230e+00,1.117268e+01
1900,2.514592e+02,-9.142219e+00,1.118869e+01
1901,2.508105e+02,-9.281212e+00,1.120382e+01
1902,2.501744e+02,-9.421136e+00,1.121797e+01
1903,2.495501e+02,-9.561900e+00,1.123132e+01
1904,2.489384e+02,-9.703538e+00,1.124364e+01
1905,2.483385e+02,-9.845824e+00,1.125509e+01
1906,2.477511e+02,-9.988795e+00,1.126560e+01
1907,2.471755e+02,-1.013241e+01,1.127518e+01
1908,2.466115e+02,-1.027648e+01,1.128383e+01
1909,2.460607e+02,-1.042104e+01,1.129155e+01
1910,2.455217e+02,-1.056605e+01,1.129828e+01
1911,2.449942e+02,-1.071133e+01,1.130402e+01
1912,2.444792e+02,-1.085683e+01,1.130886e+01
1913,2.439758e+02,-1.100259e+01,1.131271e+01
1914,2.434840e+02,-1.114842e+01,1.131559e+01
1915,2.430046e+02,-1.129435e+01,1.131750e+01
1916,2.425368e+02,-1.144028e+01,1.131836e+01
1917,2.420806e+02,-1.158609e+01,1.131834e+01
1918,2.416360e+02,-1.173181e+01,1.131728e+01
1919,2.412038e+02,-1.187725e+01,1.131534e+01
1920,2.407824e+02,-1.202246e+01,1.131237e+01
1921,2.403726e+02,-1.216731e+01,1.130846e+01
1922,2.399745e+02,-1.231177e+01,1.130351e+01
1923,2.395872e+02,-1.245572e+01,1.129770e+01
1924,2.392123e+02,-1.259912e+01,1.129094e+01
1925,2.388476e+02,-1.274193e+01,1.128317e+01
1926,2.384938e+02,-1.288411e+01,1.127446e+01
1927,2.381517e+02,-1.302547e+01,1.126481e+01
1928,2.378197e+02,-1.316612e+01,1.125422e+01
1929,2.374988e+02,-1.330587e+01,1.124262e+01
1930,2.371888e+02,-1.344468e+01,1.123009e+01
1931,2.368891e+02,-1.358250e+01,1.121662e+01
1932,2.365989e+02,-1.371930e+01,1.120230e+01
1933,2.363198e+02,-1.385503e+01,1.118697e+01
1934,2.360504e+02,-1.398957e+01,1.117071e+01
1935,2.357912e+02,-1.412289e+01,1.115352e+01
1936,2.355418e+02,-1.425493e+01,1.113539e+01
1937,2.353021e+02,-1.438559e+01,1.111641e+01
1938,2.350721e+02,-1.451489e+01,1.109650e+01
1939,2.348511e+02,-1.464272e+01,1.107573e+01
1940,2.346392e+02,-1.476910e+01,1.105402e+01
1941,2.344364e+02,-1.489392e+01,1.103146e+01
1942,2.342428e+02,-1.501705e+01,1.100803e+01
1943,2.340584e+02,-1.513860e+01,1.098374e+01
1944,2.338817e+02,-1.525837e+01,1.095859e+01
1945,2.337136e+02,-1.537640e+01,1.093257e+01
1946,2.335541e+02,-1.549256e+01,1.090568e+01
1947,2.334025e+02,-1.560688e+01,1.087800e+01
1948,2.332588e+02,-1.571924e+01,1.084945e+01
1949,2.331225e+02,-1.582959e+01,1.082010e+01
1950,2.329935e+02,-1.593795e+01,1.078987e+01
1951,2.328726e+02,-1.604421e+01,1.075883e+01
1952,2.327585e+02,-1.614832e+01,1.072699e+01
1953,2.326511e+02,-1.625030e+01,1.069441e+01
1954,2.325507e+02,-1.635011e+01,1.066109e+01
1955,2.324572e+02,-1.644763e+01,1.062695e+01
1956,2.323700e+02,-1.654296e+01,1.059205e+01
1957,2.322893e+02,-1.663605e+01,1.055648e+01
1958,2.322150e+02,-1.672671e+01,1.052022e+01
1959,2.321465e+02,-1.681511e+01,1.048327e+01
1960,2.320840e+02,-1.690105e+01,1.044555e+01
1961,2.320275e+02,-1.698464e+01,1.040720e+01
1962,2.319755e+02,-1.706574e+01,1.036822e+01
1963,2.319298e+02,-1.714439e+01,1.032853e+01
1964,2.318889e+02,-1.722052e+01,1.028820e+01
1965,2.318521e+02,-1.729409e+01,1.024722e+01
1966,2.318210e+02,-1.736512e+01,1.020567e+01
1967,2.317943e+02,-1.743356e+01,1.016345e+01
1968,2.317713e+02,-1.749942e+01,1.012071e+01
1969,2.317536e+02,-1.756266e+01,1.007731e+01
1970,2.317389e+02,-1.762329e+01,1.003345e+01
1971,2.317283e+02,-1.768119e+01,9.989051e+00
1972,2.317218e+02,-1.773651e+01,9.944114e+00
1973,2.317180e+02,-1.778906e+01,9.898628e+00
1974,2.317176e+02,-1.783886e+01,9.852662e+00
1975,2.317210e+02,-1.788599e+01,9.806209e+00
1976,2.317266e+02,-1.793032e+01,9.759337e+00
1977,2.317345e+02,-1.797187e+01,9.711964e+00
1978,2.317449e+02,-1.801065e+01,9.664083e+00
1979,2.317571e+02,-1.804660e+01,9.615911e+00
1980,2.317719e+02,-1.807974e+01,9.567217e+00
1981,2.317881e+02,-1.811008e+01,9.518218e+00
1982,2.318063e+02,-1.813763e+01,9.468831e+00
1983,2.318259e+02,-1.816241e+01,9.419050e+00
1984,2.318464e+02,-1.818435e+01,9.369016e+00
1985,2.318686e+02,-1.820346e+01,9.318647e+00
1986,2.318910e+02,-1.821975e+01,9.267935e+00
1987,2.319146e+02,-1.823323e+01,9.217022e+00
1988,2.319386e+02,-1.824392e+01,9.165826e+00
1989,2.319624e+02,-1.825174e+01,9.114414e+00
1990,2.319869e+02,-1.825677e+01,9.062704e+00
1991,2.320114e+02,-1.825896e+01,9.010836e+00
1992,2.320353e+02,-1.825830e+01,8.958729e+00
1993,2.320579e+02,-1.825488e+01,8.906450e+00
1994,2.320807e+02,-1.824856e+01,8.854065e+00
1995,2.321018e+02,-1.823948e+01,8.801491e+00
1996,2.321225e+02,-1.822757e+01,8.748722e+00
1997,2.321417e+02,-1.821285e+01,8.695897e+00
1998,2.321585e+02,-1.819539e+01,8.643010e+00
1999,2.321745e+02,-1.817511e+01,8.589978e+00
2000,2.321878e+02,-1.815209e+01,8.536867e+00
2001,2.321997e+02,-1.812627e+01,8.483744e+00
2002,2.322089e+02,-1.809778e+01,8.430600e+00
2003,2.322156e+02,-1.806655e+01,8.377425e+00
2004,2.322197e+02,-1.803258e+01,8.324211e+00
2005,2.322216e+02,-1.799594e+01,8.271095e+00
2006,2.322204e+02,-1.795663e+01,8.217921e+00
2007,2.322155e+02,-1.791471e+01,8.164828e+00
2008,2.322079e+02,-1.787012e+01,8.111807e+00
2009,2.321968e+02,-1.782292e+01,8.058847e+00
2010,2.321824e+02,-1.777310e+01,8.006015e+00
2011,2.321640e+02,-1.772067e+01,7.953227e+00
2012,2.321416e+02,-1.766567e+01,7.900549e+00
2013,2.321148e+02,-1.760812e+01,7.847970e+00
2014,2.320842e+02,-1.754808e+01,7.795556e+00
2015,2.320493e+02,-1.748553e+01,7.743299e+00
2016,2.320093e+02,-1.742055e+01,7.691263e+00
2017,2.319660e+02,-1.735320e+01,7.639366e+00
2018,2.319171e+02,-1.728347e+01,7.587672e+00
2019,2.318642e+02,-1.721142e+01,7.536248e+00
2020,2.318059e+02,-1.713713e+01,7.485011e+00
2021,2.317430e+02,-1.706050e+01,7.434100e+00
2022,2.316757e+02,-1.698166e+01,7.383387e+00
2023,2.316026e+02,-1.690070e+01,7.332992e+00
2024,2.315244e+02,-1.681750e+01,7.282890e+00
2025,2.314413e+02,-1.673215e+01,7.233087e+00
2026,2.313518e+02,-1.664477e+01,7.183606e+00
2027,2.312567e+02,-1.655528e+01,7.134453e+00
2028,2.311563e+02,-1.646373e+01,7.085643e+00
2029,2.310497e+02,-1.637019e+01,7.037181e+00
2030,2.309370e+02,-1.627472e+01,6.989090e+00
2031,2.308192e+02,-1.617729e+01,6.941385e+00
2032,2.306947e+02,-1.607805e+01,6.894064e+00
2033,2.305637e+02,-1.597698e+01,6.847158e+00
2034,2.304270e+02,-1.587413e+01,6.800674e+00
2035,2.302838e+02,-1.576949e+01,6.754626e+00
2036,2.301343e+02,-1.566320e+01,6.709016e+00
2037,2.299777e+02,-1.555515e+01,6.663849e+00
2038,2.298150e+02,-1.544555e+01,6.619150e+00
2039,2.296454e+02,-1.533432e+01,6.574918e+00
2040,2.294689e+02,-1.522158e+01,6.531170e+00
2041,2.292849e+02,-1.510731e+01,6.487905e+00
2042,2.290942e+02,-1.499157e+01,6.445139e+00
2043,2.288969e+02,-1.487442e+01,6.402888e+00
2044,2.286922e+02,-1.475591e+01,6.361161e+00
2045,2.284809e+02,-1.463609e+01,6.319966e+00
