scenario_id,seed,door,anchor,p_level,geometry,carrier_atom_index,precollapse_escape_relations,postcollapse_escape_relations,closure_101_relations,tau_escape_pre,tau_escape_post,tau_closure,dual_postcollapse,margin_post_escape_to_closure,escape_before_closure
REF_0280,910003,validation,high_drive,3,dispersed_slots,6173,0,33,0,,1.000339929841694,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6318,1,33,0,0.25581487367407146,1.0083066497593334,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6319,0,32,0,,1.0000814531114524,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6320,0,32,0,,1.0033604421346398,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6321,2,23,0,0.2203047074023693,1.0197303527753478,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6322,0,32,0,,1.0126044989481913,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6323,2,25,0,0.06259667088635981,1.0030545655818859,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6324,0,35,0,,1.0012383338231223,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6325,0,32,0,,1.0005582180557495,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6326,0,72,0,,1.000178203181539,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6327,0,39,0,,1.0016801133118618,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6328,0,24,0,,1.001640149838389,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6329,0,40,0,,1.0084280026526178,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6330,1,31,0,0.06400553413531228,1.0043374389685114,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6331,0,35,0,,1.0171352837674739,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6332,0,21,1,,1.0091342118010729,1.4269508159176034,True,0.41781660411653054,True
REF_0280,910003,validation,high_drive,3,dispersed_slots,6333,0,38,0,,1.0048490327946158,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6334,1,29,0,0.15063772048694438,1.0037860215090755,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6335,0,40,0,,1.0038703191261198,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6480,0,3,0,,1.0468059714012374,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6481,2,3,0,0.15137179506504145,1.0685653697588597,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6482,0,5,0,,1.2017517038817849,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6483,2,4,0,0.07253924917720557,1.16197510686522,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6484,0,5,0,,1.121133276450266,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6485,0,1,0,,1.2677736683653933,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6486,0,3,0,,1.0030772881128278,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6487,0,3,0,,1.0879587507365138,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6488,3,0,0,0.17584203708851007,,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6489,0,3,0,,1.1603761051794295,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6491,0,2,0,,1.1666872606521796,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6492,2,1,0,0.2074089949141205,1.2049337582708035,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6493,0,4,0,,1.147341760859497,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6494,1,3,0,0.10274832664902765,1.0665058150830682,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6495,0,4,0,,1.0988223596336388,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6496,0,4,0,,1.1112315246797573,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6497,0,2,0,,1.0393163944934916,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6642,0,6,0,,1.0081839845137985,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6643,0,6,0,,1.1086907228413068,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6644,2,3,0,0.15263497775287113,1.2655045828278764,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6645,0,5,0,,1.031445386926476,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6646,0,3,0,,1.0739942311002795,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6647,0,5,0,,1.0399396756295762,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6648,0,3,0,,1.2082593312018173,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6649,0,2,0,,1.0244329321235053,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6650,1,2,0,0.026338726270403453,1.039572668479412,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6651,0,3,0,,1.0243156018801034,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6652,1,4,0,0.22200479921925764,1.0401239515693181,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6653,0,3,0,,1.056167777084906,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6654,0,4,0,,1.259219879210801,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6655,2,2,0,0.16102081651350694,1.121013065327085,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6656,0,5,0,,1.0039480661278404,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6657,0,3,0,,1.1718347296940619,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6658,0,4,0,,1.091229720329844,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6659,0,3,0,,1.0657974711218934,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6804,0,5,0,,1.146609079155651,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6805,0,4,0,,1.0464194765830415,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6806,0,3,0,,1.0119406737565286,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6807,1,2,0,0.23963151760342574,1.0147165662704527,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6808,0,4,0,,1.1096132485519579,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6809,0,2,0,,1.0650110990233497,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6810,0,2,0,,1.1553833299518714,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6811,1,3,0,0.03969441774688909,1.1147045589889342,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6812,0,3,0,,1.0837712761425475,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6813,1,3,0,0.011491665377863261,1.0553059543219556,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6814,0,4,0,,1.0924019519544284,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6815,0,3,0,,1.0801269281852788,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6816,0,3,0,,1.0927179091347472,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6817,0,1,0,,1.068494862425789,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6818,1,2,0,0.2750260999429633,1.056060640587355,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6819,0,2,0,,1.0057531788672276,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6820,0,1,0,,1.5065957300874757,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6821,0,2,0,,1.3215165543821723,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6966,0,6,0,,1.0336702346333166,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6967,0,4,0,,1.160361525742742,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6968,0,3,0,,1.039397114367198,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6969,4,2,0,0.025570200783494798,1.005748385233557,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6970,0,4,0,,1.015896346498025,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6971,1,2,0,0.2774348741897562,1.0001448745309391,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6972,0,3,0,,1.0517462274705613,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6973,0,4,0,,1.0340150970851603,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6974,1,3,0,0.05255601213673454,1.0232405401092548,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6975,0,4,0,,1.046244581858637,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6976,0,3,0,,1.083589743002861,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6977,0,4,0,,1.0474998635687298,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6978,0,3,0,,1.1523905884834242,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6979,0,3,0,,1.0576703193497607,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6980,3,0,0,0.2813311288616293,,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6981,0,3,0,,1.0748273212915114,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6982,1,2,0,0.1614916364345726,1.0688351770156521,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,6983,0,4,0,,1.003967195114069,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7128,0,4,0,,1.1618597917913063,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7129,0,1,0,,1.2589723974677927,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7130,0,5,0,,1.0367929190399134,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7131,0,5,0,,1.0260187422603804,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7132,3,1,0,0.30341520951511824,1.1285826779797703,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7133,0,5,0,,1.070266353703776,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7134,0,3,0,,1.1359822196503546,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7135,0,4,0,,1.1587247056126413,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7136,0,4,0,,1.1472520329224578,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7137,1,1,0,0.06260399454628965,1.1287342694687894,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7139,0,2,0,,1.0016809129091677,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7140,0,1,0,,1.4979694339177607,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7141,0,4,0,,1.088934213172151,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7142,0,4,0,,1.0813462549845128,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7143,3,0,0,0.34505398426023476,,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7144,0,5,0,,1.0304816173923825,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7145,0,3,0,,1.0628542804584749,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7290,1,1,0,0.07350102304091527,1.7052459694112743,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7291,0,4,0,,1.0553815396557393,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7292,0,2,0,,1.0185283150128397,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7293,0,4,0,,1.0286428658334401,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7294,0,5,0,,1.125236193896476,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7295,3,1,0,0.23987328943033295,1.2279653752348605,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7296,0,3,0,,1.1619617917934297,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7297,0,3,0,,1.1082584543231215,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7298,0,4,0,,1.0498307535930014,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7299,2,1,0,0.04224552196885051,1.0822885442911752,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7300,0,2,0,,1.0816139115231396,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7301,1,2,0,0.08395007725347263,1.095374520728529,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7302,0,4,0,,1.092948778456881,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7303,0,1,0,,1.7062258475929188,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7304,0,3,0,,1.027307871700986,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7305,0,3,0,,1.149703540921907,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7306,3,1,0,0.16708304413190792,1.0024786492267548,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7307,0,3,0,,1.1055553892052215,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7452,0,6,0,,1.00396490040184,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7453,0,4,0,,1.2687874935328693,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7454,0,5,0,,1.098766555352198,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7455,0,3,0,,1.2836105609411628,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7456,0,3,0,,1.1393972373456012,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7457,0,4,0,,1.0611454467409684,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7458,4,0,0,0.15767678767976787,,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7459,1,1,0,0.18904141199594174,1.3561056773972742,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7460,0,4,0,,1.019366438326703,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7461,0,4,0,,1.1875699820412169,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7462,2,2,0,0.06432248991822534,1.5485960299944959,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7463,0,5,0,,1.0126749035628722,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7464,0,3,0,,1.062611323732478,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7465,0,4,0,,1.030260840606367,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7466,0,3,0,,1.101387304385752,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7467,0,2,0,,1.0783826779884211,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7468,0,3,0,,1.109243670331799,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7614,1,3,0,0.12638508229120027,1.2362785946148718,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7615,0,5,0,,1.174816239635143,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7616,0,3,0,,1.1226591191551527,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7617,0,4,0,,1.034712828139421,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7618,0,2,0,,1.2908576330819703,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7619,0,3,0,,1.567982872067464,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7620,3,0,0,0.39934394665058476,,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7621,0,4,0,,1.1895799337559656,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7622,1,4,0,0.19560356563020714,1.0041776112147196,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7623,0,2,0,,1.0117236096640654,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7624,0,3,0,,1.0227574330470988,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7625,1,2,0,0.16395009721663895,1.2855075127821727,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7626,0,2,0,,1.204628748531715,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7627,0,3,0,,1.080426064794703,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7628,0,4,0,,1.0205159886283688,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7629,0,1,0,,1.005384187223139,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7630,0,2,0,,1.2205266588832249,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7631,4,0,0,0.07247390067093698,,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7776,0,5,0,,1.1396334624988125,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7777,2,1,0,0.06282065088870112,1.2802192058031483,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7778,1,2,0,0.11001382898349653,1.008744121063746,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7779,0,3,0,,1.0286675643648353,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7780,0,4,0,,1.2320851755467352,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7781,0,4,0,,1.0291794339270188,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7782,0,4,0,,1.0252907683184267,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7783,4,0,0,0.07032931399801863,,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7784,0,5,0,,1.0205520035395863,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7785,0,3,0,,1.2486927080322616,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7786,0,4,0,,1.0220752588125697,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7787,0,3,0,,1.1167979708795466,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7788,2,1,0,0.1301311606325333,1.7326354245360736,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7789,0,1,0,,1.5928052256123295,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7790,0,3,0,,1.0043726550516976,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7791,0,4,0,,1.0722652359864695,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7792,0,3,0,,1.0495082962374573,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7793,0,4,0,,1.0878130391540217,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7938,0,1,0,,1.3509116722909162,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7939,0,1,0,,1.1092968148471332,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7940,1,0,0,0.509872665270279,,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7942,0,2,0,,1.0959806697620196,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7943,0,1,0,,1.05133070075588,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7944,0,2,0,,1.3310801870836895,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7945,0,2,0,,1.1819213666062134,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7946,1,1,0,0.1647524437215436,1.2720390685280984,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7947,0,2,0,,1.2831259168577138,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7949,0,1,0,,1.2122548990651896,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7950,0,2,0,,1.1561978072581793,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7951,1,1,0,0.06326723363981289,1.1881620846896106,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7952,0,1,0,,1.066541591886306,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7953,0,1,0,,1.8297898919439999,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7954,0,1,0,,1.4634691294273592,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,7955,0,1,0,,1.3282358226443347,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8100,0,1,0,,1.4830231518960295,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8101,0,2,0,,1.1472683538860486,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8102,0,2,0,,1.1169557067155256,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8103,1,2,0,0.02601956918615389,1.2485005219769492,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8104,0,2,0,,1.138984317863399,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8106,0,1,0,,1.2997528655305475,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8107,0,1,0,,1.1447878835653178,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8108,0,1,0,,1.3030861713625155,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8109,0,2,0,,1.1760618882820788,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8110,2,1,0,0.11403867468629912,1.1968037174597927,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8111,0,2,0,,1.0151447263869717,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8112,0,1,0,,1.493198337529895,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8114,1,0,0,0.016090301269640644,,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8116,1,1,0,0.5241013320713241,1.1175630470542866,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8117,0,1,0,,1.3910427490954347,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8262,0,1,0,,1.109807834986663,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8263,1,1,0,0.8197460710514154,1.1861940998523726,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8264,0,1,0,,1.1145681387156547,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8265,0,3,0,,1.0314604993179002,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8266,1,2,0,0.8013115341506629,1.066375700034358,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8267,1,2,0,0.10439383421291619,1.143448566139736,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8268,0,2,0,,1.0611125986975025,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8269,0,1,0,,1.086628635562366,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8270,0,1,0,,1.0883307819089136,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8271,0,1,0,,1.0468875781553608,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8272,0,1,0,,1.114129345978249,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8273,1,0,0,0.22334795551884473,,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8274,2,0,0,0.12867889284288894,,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8275,1,1,0,0.633361265540176,1.1972154620398494,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8276,0,1,0,,1.7205278532598571,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8277,0,1,0,,1.8495512084686425,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8278,0,1,0,,1.146898529532686,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8279,1,0,0,0.17618487549875336,,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8424,0,2,0,,1.237743024351741,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8425,1,2,0,0.8794271892778232,1.1379438753501196,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8426,2,1,0,0.1772257088956935,1.240603648883555,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8427,0,2,0,,1.06996220704777,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8429,0,2,0,,1.1626103784459803,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8431,2,1,0,0.031085947897469907,1.062854742263481,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8432,1,1,0,0.38645443307427896,1.5274821521469026,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8433,0,1,0,,1.646227303860785,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8434,0,1,0,,1.2218963996291758,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8436,1,0,0,0.27686304594636885,,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8437,0,0,1,,,1.0638136508882048,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8439,1,1,0,0.15402607409979843,1.0663467410216887,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8440,0,1,0,,1.169794840185804,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8441,0,2,0,,1.032319254714579,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8586,0,2,0,,1.1923679202370123,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8587,0,1,0,,1.0977937483287032,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8588,1,2,0,0.06737346073959863,1.0754032454237183,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8589,1,1,0,0.06491543138208491,1.0844334060058893,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8590,2,0,0,0.2782808131642039,,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8591,0,1,0,,1.1947464567737702,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8592,0,1,0,,1.2095350080835912,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8593,1,0,0,0.05638956678212406,,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8594,1,0,0,0.6707765691389922,,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8596,1,1,0,0.5394372980418911,1.3025604518991036,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8597,0,1,0,,1.2601899233586171,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8598,0,2,0,,1.095770539643162,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8599,0,2,0,,1.0683955550844884,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8600,1,1,0,0.06429867374801691,1.2960713432857163,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8601,0,2,0,,1.1781736414641246,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8603,0,1,0,,1.263574134262952,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8748,0,1,0,,1.1534531244327935,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8751,1,0,0,0.3802324354951573,,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8752,1,0,0,0.1153966889193015,,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8753,1,1,0,0.6924653455946402,1.813334208940299,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8754,0,1,0,,1.2516279644002999,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8755,1,1,0,0.26518354505280345,1.2719420317033276,,False,,
REF_0280,910003,validation,high_drive,3,dispersed_slots,8757,0,1,0,,1.1664411426959713,,False,,
