geometry,lane,exponent,permutation_id,anchor,bounce_energy,fallback_scale,seed,ledger_counts,total_ledgers,atom_count,carrier_count,matter_count,shadow_count,ledger_localization_radius,edge_count,edges_per_atom,residue_cluster_count,residue_clusters_per_1000_atoms,mean_residue_size,compact_remnant_count,fallback_count,ejecta_residue_count,ejecta_free_count,free_spray_count,remnant_fraction,residue_fraction,ejecta_fraction,unlinked_tensor_fraction,mapped_ringdown_carrier_exposure,mapped_amplitude_scale,remnant_class,wave_channel,all_invariants_pass,complete_ledger_typing_pass,initial_shell_bounds_pass
localized_ledger_cells,p3_radial_permutation_3d,3,1,high_drive,1.35,1.0,2607,core:7|heavy_shell:9|fusion_shell:16|outer_light_shell:24,56,9072,1008,7056,1008,0.03891138924143654,16122,1.777116402116402,112,12.345679012345679,45.24107142857143,1134,1627,5067,1148,96,0.30434303350970016,0.558531746031746,0.6956569664902998,0.1557414219490411,0.019467677743630136,0.39464087718968127,not_collapse_dominated,weak_leakage,True,True,True
localized_ledger_cells,p3_radial_permutation_3d,3,2,low_drive,0.75,1.4,2601,core:7|heavy_shell:9|fusion_shell:24|outer_light_shell:16,56,9072,1008,7056,1008,0.03941163571591375,13221,1.4573412698412698,33,3.6375661375661377,77.66666666666667,1469,4751,2563,163,126,0.685626102292769,0.28251763668430335,0.31437389770723106,0.05173846999356227,0.006467308749195284,0.22746091970613824,collapse_dominated,weak_leakage,True,True,True
localized_ledger_cells,p3_radial_permutation_3d,3,2,low_drive,0.75,1.4,2602,core:7|heavy_shell:9|fusion_shell:24|outer_light_shell:16,56,9072,1008,7056,1008,0.03918405822953923,13036,1.4369488536155204,40,4.409171075837743,63.25,1508,4747,2530,163,124,0.689484126984127,0.2788800705467372,0.310515873015873,0.05551082693591624,0.00693885336698953,0.2356073575589613,collapse_dominated,weak_leakage,True,True,True
localized_ledger_cells,p3_radial_permutation_3d,3,2,low_drive,0.75,1.4,2603,core:7|heavy_shell:9|fusion_shell:24|outer_light_shell:16,56,9072,1008,7056,1008,0.039132663635819555,14109,1.5552248677248677,41,4.519400352733686,63.73170731707317,1401,4779,2613,167,112,0.6812169312169312,0.2880291005291005,0.3187830687830688,0.05639478014828409,0.0070493475185355115,0.23747585171609364,collapse_dominated,weak_leakage,True,True,True
localized_ledger_cells,p3_radial_permutation_3d,3,2,low_drive,0.75,1.4,2604,core:7|heavy_shell:9|fusion_shell:24|outer_light_shell:16,56,9072,1008,7056,1008,0.039248857939818964,13487,1.4866622574955908,36,3.9682539682539684,71.16666666666667,1465,4751,2562,177,117,0.6851851851851852,0.2824074074074074,0.3148148148148148,0.059128915428753835,0.007391114428594229,0.2431643794406447,collapse_dominated,weak_leakage,True,True,True
localized_ledger_cells,p3_radial_permutation_3d,3,2,low_drive,0.75,1.4,2605,core:7|heavy_shell:9|fusion_shell:24|outer_light_shell:16,56,9072,1008,7056,1008,0.03926277312303427,14061,1.5499338624338623,42,4.62962962962963,59.833333333333336,1445,4818,2513,168,128,0.6903659611992945,0.2770061728395062,0.30963403880070545,0.05259989939350775,0.006574987424188469,0.2293466794909134,collapse_dominated,weak_leakage,True,True,True
localized_ledger_cells,p3_radial_permutation_3d,3,2,low_drive,0.75,1.4,2606,core:7|heavy_shell:9|fusion_shell:24|outer_light_shell:16,56,9072,1008,7056,1008,0.03893409046995996,14390,1.5861992945326278,37,4.078483245149912,69.0,1496,4746,2553,169,108,0.6880511463844797,0.2814153439153439,0.31194885361552027,0.05297670257542287,0.006622087821927859,0.23016668432990658,collapse_dominated,weak_leakage,True,True,True
localized_ledger_cells,p3_radial_permutation_3d,3,2,low_drive,0.75,1.4,2607,core:7|heavy_shell:9|fusion_shell:24|outer_light_shell:16,56,9072,1008,7056,1008,0.039003191154649675,14180,1.5630511463844796,37,4.078483245149912,69.13513513513513,1440,4817,2558,142,115,0.6897045855379189,0.2819664902998236,0.31029541446208114,0.04847388265084004,0.006059235331355005,0.22016785108375844,collapse_dominated,weak_leakage,True,True,True
localized_ledger_cells,p3_radial_permutation_3d,3,2,middle_drive,1.05,1.2,2601,core:7|heavy_shell:9|fusion_shell:24|outer_light_shell:16,56,9072,1008,7056,1008,0.03941163571591375,16482,1.8167989417989419,62,6.834215167548501,64.04838709677419,1152,3401,3971,462,86,0.501873897707231,0.4377204585537919,0.49812610229276894,0.0875090043924748,0.01093862554905935,0.29581920896465597,not_collapse_dominated,weak_leakage,True,True,True
localized_ledger_cells,p3_radial_permutation_3d,3,2,middle_drive,1.05,1.2,2602,core:7|heavy_shell:9|fusion_shell:24|outer_light_shell:16,56,9072,1008,7056,1008,0.03918405822953923,16306,1.7973985890652557,68,7.495590828924162,57.23529411764706,1164,3417,3892,499,100,0.5049603174603174,0.42901234567901236,0.49503968253968256,0.09324359926518036,0.011655449908147545,0.30535814917106824,not_collapse_dominated,weak_leakage,True,True,True
