candidate_id,bin,route_combination,operator_class,route_class,partition_signature,closure_depth,q_sign,q_abs,native_charge_axis,spin_or_hand_class,color_or_owner_closure,closure_status,stability_status,M_native,surface_sign,surface_depth,surface_packet_address,S_debit_or_credit,M_observed_candidate,qA_source_support,tensor_carrier_support,retained_write_support,matter_row_allowed,known_match,promotion_status,Column1
QP093A-0256,bound_composite_rows,pair_write[3|anti8],BOUND_COLOR_PAIR,two_owner_pair_closure,3+8,3,negative,5,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,303,negative_credit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=5,-0.116898148,303.1168981,313.6417904,39.20522381,274.4365666,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0257,bound_composite_rows,pair_write[3|anti9],OCTET_COMPOSITE,two_owner_pair_closure,3+9,3,negative,6,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,342,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=6,-0.111328125,342.1113281,356.3659668,44.54574585,311.8202209,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0258,unstable_resonance_rows,pair_write[3|anti12],OCTET_COMPOSITE,two_owner_pair_closure,3+12,3,negative,9,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,UNSTABLE_PAIR_HEAVY_CANDIDATE,459,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=9,-0.215820313,459.2158203,487.9168091,60.98960114,426.9272079,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0259,bound_composite_rows,pair_write[4|anti1],BOUND_COLOR_PAIR,two_owner_pair_closure,4+1,3,positive,3,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,57,positive_debit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=3,0.016493056,56.98350694,58.17066334,7.271332917,50.89933042,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0260,bound_composite_rows,pair_write[4|anti2],BOUND_COLOR_PAIR,two_owner_pair_closure,4+2,3,positive,2,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,102,positive_debit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=2,0.024594907,101.9754051,103.3917302,12.92396627,90.46776389,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0261,bound_composite_rows,pair_write[4|anti3],BOUND_COLOR_PAIR,two_owner_pair_closure,4+3,3,positive,1,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,147,positive_debit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=1,0.028356481,146.9716435,147.9922799,18.49903499,129.4932449,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0262,bound_composite_rows,pair_write[4|anti4],BOUND_COLOR_PAIR,two_owner_pair_closure,4+4,1,neutral,0,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_NEUTRAL_CANDIDATE,192,positive_debit,depth=1,BOUND_COLOR_PAIR|depth=1|q_abs=0,20,172,172,21.5,150.5,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0263,bound_composite_rows,pair_write[4|anti6],BOUND_COLOR_PAIR,two_owner_pair_closure,4+6,3,negative,2,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,294,negative_credit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=2,-0.070891204,294.0708912,298.1552091,37.26940114,260.885808,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0264,bound_composite_rows,pair_write[4|anti8],BOUND_COLOR_PAIR,two_owner_pair_closure,4+8,3,negative,4,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,396,negative_credit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=4,-0.133680556,396.1336806,407.1373939,50.89217424,356.2452197,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0265,bound_composite_rows,pair_write[4|anti9],OCTET_COMPOSITE,two_owner_pair_closure,4+9,3,negative,5,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,447,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=5,-0.1239511,447.1239511,462.6490883,57.83113604,404.8179523,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0266,unstable_resonance_rows,pair_write[4|anti12],OCTET_COMPOSITE,two_owner_pair_closure,4+12,3,negative,8,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,UNSTABLE_PAIR_HEAVY_CANDIDATE,600,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=8,-0.25318287,600.2531829,633.6005819,79.20007274,554.4005092,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0267,bound_composite_rows,pair_write[6|anti1],BOUND_COLOR_PAIR,two_owner_pair_closure,6+1,3,positive,5,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,87,positive_debit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=5,0.033564815,86.96643519,89.98610307,11.24826288,78.73784019,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0268,bound_composite_rows,pair_write[6|anti2],BOUND_COLOR_PAIR,two_owner_pair_closure,6+2,3,positive,4,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,156,positive_debit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=4,0.052662037,155.947338,160.2792085,20.03490106,140.2443074,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0269,bound_composite_rows,pair_write[6|anti3],BOUND_COLOR_PAIR,two_owner_pair_closure,6+3,3,positive,3,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,225,positive_debit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=3,0.065104167,224.9348958,229.6210395,28.70262994,200.9184096,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0270,bound_composite_rows,pair_write[6|anti4],BOUND_COLOR_PAIR,two_owner_pair_closure,6+4,3,positive,2,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,294,positive_debit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=2,0.070891204,293.9291088,298.0114575,37.25143219,260.7600253,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0271,bound_composite_rows,pair_write[6|anti6],BOUND_COLOR_PAIR,two_owner_pair_closure,6+6,1,neutral,0,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_NEUTRAL_CANDIDATE,432,positive_debit,depth=1,BOUND_COLOR_PAIR|depth=1|q_abs=0,45,387,387,48.375,338.625,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0272,bound_composite_rows,pair_write[6|anti8],BOUND_COLOR_PAIR,two_owner_pair_closure,6+8,3,negative,2,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,582,negative_credit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=2,-0.140335648,582.1403356,590.2256181,73.77820226,516.4474158,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0273,bound_composite_rows,pair_write[6|anti9],OCTET_COMPOSITE,two_owner_pair_closure,6+9,3,negative,3,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,657,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=3,-0.118815104,657.1188151,670.8087904,83.8510988,586.9576916,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0274,unstable_resonance_rows,pair_write[6|anti12],OCTET_COMPOSITE,two_owner_pair_closure,6+12,3,negative,6,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,UNSTABLE_PAIR_HEAVY_CANDIDATE,882,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=6,-0.287109375,882.2871094,919.0490723,114.881134,804.1679382,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0275,bound_composite_rows,pair_write[8|anti1],BOUND_COLOR_PAIR,two_owner_pair_closure,8+1,3,positive,7,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,117,positive_debit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=7,0.056423611,116.9435764,122.6283336,15.3285417,107.2997919,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0276,bound_composite_rows,pair_write[8|anti2],BOUND_COLOR_PAIR,two_owner_pair_closure,8+2,3,positive,6,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,210,positive_debit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=6,0.091145833,209.9088542,218.6550564,27.33188205,191.3231744,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0277,bound_composite_rows,pair_write[8|anti3],BOUND_COLOR_PAIR,two_owner_pair_closure,8+3,3,positive,5,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,303,positive_debit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=5,0.116898148,302.8831019,313.3998762,39.17498453,274.2248917,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0278,bound_composite_rows,pair_write[8|anti4],BOUND_COLOR_PAIR,two_owner_pair_closure,8+4,3,positive,4,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,396,positive_debit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=4,0.133680556,395.8663194,406.8626061,50.85782576,356.0047803,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0279,bound_composite_rows,pair_write[8|anti6],BOUND_COLOR_PAIR,two_owner_pair_closure,8+6,3,positive,2,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,582,positive_debit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=2,0.140335648,581.8596644,589.9410486,73.74263107,516.1984175,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0280,bound_composite_rows,pair_write[8|anti8],BOUND_COLOR_PAIR,two_owner_pair_closure,8+8,1,neutral,0,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_NEUTRAL_CANDIDATE,768,positive_debit,depth=1,BOUND_COLOR_PAIR|depth=1|q_abs=0,80,688,688,86,602,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0281,bound_composite_rows,pair_write[8|anti9],OCTET_COMPOSITE,two_owner_pair_closure,8+9,3,negative,1,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,867,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=1,-0.07316985,867.0731698,873.0945113,109.1368139,763.9576974,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0282,unstable_resonance_rows,pair_write[8|anti12],OCTET_COMPOSITE,two_owner_pair_closure,8+12,3,negative,4,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,UNSTABLE_PAIR_HEAVY_CANDIDATE,1164,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=4,-0.266637731,1164.266638,1196.607378,149.5759222,1047.031455,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0283,bound_composite_rows,pair_write[9|anti1],OCTET_COMPOSITE,two_owner_pair_closure,9+1,3,positive,8,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,132,positive_debit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=8,0.055700231,131.9442998,139.2745386,17.40931733,121.8652213,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0284,bound_composite_rows,pair_write[9|anti2],OCTET_COMPOSITE,two_owner_pair_closure,9+2,3,positive,7,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,237,positive_debit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=7,0.088577836,236.9114222,248.4279496,31.0534937,217.3744559,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0285,bound_composite_rows,pair_write[9|anti3],OCTET_COMPOSITE,two_owner_pair_closure,9+3,3,positive,6,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,342,positive_debit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=6,0.111328125,341.8886719,356.1340332,44.51675415,311.6172791,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0286,bound_composite_rows,pair_write[9|anti4],OCTET_COMPOSITE,two_owner_pair_closure,9+4,3,positive,5,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,447,positive_debit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=5,0.1239511,446.8760489,462.3925784,57.7990723,404.5935061,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0287,bound_composite_rows,pair_write[9|anti6],OCTET_COMPOSITE,two_owner_pair_closure,9+6,3,positive,3,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,657,positive_debit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=3,0.118815104,656.8811849,670.5662096,83.8207762,586.7454334,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0288,bound_composite_rows,pair_write[9|anti8],OCTET_COMPOSITE,two_owner_pair_closure,9+8,3,positive,1,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,867,positive_debit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=1,0.07316985,866.9268302,872.9471554,109.1183944,763.8287609,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0289,bound_composite_rows,pair_write[9|anti9],OCTET_COMPOSITE,two_owner_pair_closure,9+9,1,neutral,0,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_NEUTRAL_CANDIDATE,972,positive_debit,depth=1,OCTET_COMPOSITE|depth=1|q_abs=0,86.0625,885.9375,885.9375,110.7421875,775.1953125,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0290,unstable_resonance_rows,pair_write[9|anti12],OCTET_COMPOSITE,two_owner_pair_closure,9+12,3,negative,3,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,UNSTABLE_PAIR_HEAVY_CANDIDATE,1305,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=3,-0.236002604,1305.236003,1332.428419,166.5535524,1165.874867,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0291,unstable_resonance_rows,pair_write[12|anti1],OCTET_COMPOSITE,two_owner_pair_closure,12+1,3,positive,11,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,UNSTABLE_PAIR_HEAVY_CANDIDATE,177,positive_debit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=11,0.100296586,176.8997034,190.4128752,23.8016094,166.6112658,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0292,unstable_resonance_rows,pair_write[12|anti2],OCTET_COMPOSITE,two_owner_pair_closure,12+2,3,positive,10,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,UNSTABLE_PAIR_HEAVY_CANDIDATE,318,positive_debit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=10,0.164858218,317.8351418,339.9070266,42.48837833,297.4186483,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0293,unstable_resonance_rows,pair_write[12|anti3],OCTET_COMPOSITE,two_owner_pair_closure,12+3,3,positive,9,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,UNSTABLE_PAIR_HEAVY_CANDIDATE,459,positive_debit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=9,0.215820313,458.7841797,487.4581909,60.93227386,426.5259171,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0294,unstable_resonance_rows,pair_write[12|anti4],OCTET_COMPOSITE,two_owner_pair_closure,12+4,3,positive,8,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,UNSTABLE_PAIR_HEAVY_CANDIDATE,600,positive_debit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=8,0.25318287,599.7468171,633.0660847,79.13326059,553.9328242,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0295,unstable_resonance_rows,pair_write[12|anti6],OCTET_COMPOSITE,two_owner_pair_closure,12+6,3,positive,6,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,UNSTABLE_PAIR_HEAVY_CANDIDATE,882,positive_debit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=6,0.287109375,881.7128906,918.4509277,114.806366,803.6445618,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0296,unstable_resonance_rows,pair_write[12|anti8],OCTET_COMPOSITE,two_owner_pair_closure,12+8,3,positive,4,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,UNSTABLE_PAIR_HEAVY_CANDIDATE,1164,positive_debit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=4,0.266637731,1163.733362,1196.059289,149.5074111,1046.551878,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0297,unstable_resonance_rows,pair_write[12|anti9],OCTET_COMPOSITE,two_owner_pair_closure,12+9,3,positive,3,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,UNSTABLE_PAIR_HEAVY_CANDIDATE,1305,positive_debit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=3,0.236002604,1304.763997,1331.946581,166.4933226,1165.453258,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0298,unstable_resonance_rows,pair_write[12|anti12],OCTET_COMPOSITE,two_owner_pair_closure,12+12,1,neutral,0,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,UNSTABLE_PAIR_HEAVY_CANDIDATE,1728,positive_debit,depth=1,OCTET_COMPOSITE|depth=1|q_abs=0,153,1575,1575,196.875,1378.125,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0299,unstable_resonance_rows,closed_scalar_loop[R2_retention_7_over_8],CLOSED_SCALAR_LOOP,closed_loop_parent,12+12,3,neutral,0,neutral_scalar_axis,scalar_closed_loop,loop_closed_then_split,CLOSED_LOOP_WRITE,UNSTABLE_SCALAR_REVEAL_CANDIDATE,126000,positive_debit,closed_loop_surface_D2_over_R,closed_loop_surface_D2_over_R,750,125250,125250,15656.25,109593.75,yes,Higgs (H)|downstream_only,MATTER_ROW_ALLOWED_AFTER_REVEAL_DEBIT,
QP093A-0300,carrier_only_rows,tensor_carrier_alphaH_D2,TENSOR_CARRIER,carrier_only,18,3,neutral,0,carrier_axis,rank2_plus_cross,not_matter_owner,CLOSED_CARRIER_SUPPORT,CARRIER_ONLY_NOT_MATTER,18,none,no_surface_depth,no_surface_depth,0,18,0,0,0,no,,REJECT_MATTER_PROMOTION_CARRIER_ONLY,
QP093A-0301,carrier_only_rows,photon_road_carrier,ROAD_LIGHT_CARRIER,carrier_only,1,3,neutral,0,carrier_axis,transverse_vector,not_matter_owner,CLOSED_CARRIER_SUPPORT,CARRIER_ONLY_NOT_MATTER,0,none,no_surface_depth,no_surface_depth,0,0,0,0,0,no,,REJECT_MATTER_PROMOTION_CARRIER_ONLY,
QP093A-0302,carrier_only_rows,weak_vector_support,WEAK_VECTOR_CARRIER,carrier_only,9,3,neutral,0,carrier_axis,massive_vector_support,not_matter_owner,CLOSED_CARRIER_SUPPORT,CARRIER_ONLY_NOT_MATTER,9,none,no_surface_depth,no_surface_depth,0,9,0,0,0,no,,REJECT_MATTER_PROMOTION_CARRIER_ONLY,
QP093A-0303,carrier_only_rows,neutral_vector_support,NEUTRAL_VECTOR_CARRIER,carrier_only,81,3,neutral,0,carrier_axis,massive_vector_support,not_matter_owner,CLOSED_CARRIER_SUPPORT,CARRIER_ONLY_NOT_MATTER,81,none,no_surface_depth,no_surface_depth,0,81,0,0,0,no,,REJECT_MATTER_PROMOTION_CARRIER_ONLY,
QP093A-0304,carrier_only_rows,gluon_color_owner_support,COLOR_OWNER_CARRIER,carrier_only,8,3,neutral,0,carrier_axis,color_octet_support,not_matter_owner,CLOSED_CARRIER_SUPPORT,CARRIER_ONLY_NOT_MATTER,8,none,no_surface_depth,no_surface_depth,0,8,0,0,0,no,,REJECT_MATTER_PROMOTION_CARRIER_ONLY,
QP093A-0306,hidden_source_support_rows,hidden_source_support[p=1],SOURCE_SUPPORT_PACKET,hidden_support,1,3,positive,1,source_axis,unresolved_support,hidden_not_matter_owner,SOURCE_SUPPORT_ONLY,HIDDEN_SUPPORT_NOT_MATTER,1.006944444,none,no_surface_depth,no_surface_depth,0,1.006944444,0,0,0,no,,SOURCE_SUPPORT_NOT_PROMOTED,
QP093A-0307,hidden_source_support_rows,hidden_source_support[p=2],SOURCE_SUPPORT_PACKET,hidden_support,2,3,positive,2,source_axis,unresolved_support,hidden_not_matter_owner,SOURCE_SUPPORT_ONLY,HIDDEN_SUPPORT_NOT_MATTER,2.027777778,none,no_surface_depth,no_surface_depth,0,2.027777778,0,0,0,no,,SOURCE_SUPPORT_NOT_PROMOTED,
QP093A-0308,hidden_source_support_rows,hidden_source_support[p=3],SOURCE_SUPPORT_PACKET,hidden_support,3,3,positive,3,source_axis,unresolved_support,hidden_not_matter_owner,SOURCE_SUPPORT_ONLY,HIDDEN_SUPPORT_NOT_MATTER,3.0625,none,no_surface_depth,no_surface_depth,0,3.0625,0,0,0,no,,SOURCE_SUPPORT_NOT_PROMOTED,
QP093A-0309,hidden_source_support_rows,hidden_source_support[p=4],SOURCE_SUPPORT_PACKET,hidden_support,4,3,positive,4,source_axis,unresolved_support,hidden_not_matter_owner,SOURCE_SUPPORT_ONLY,HIDDEN_SUPPORT_NOT_MATTER,4.111111111,none,no_surface_depth,no_surface_depth,0,4.111111111,0,0,0,no,,SOURCE_SUPPORT_NOT_PROMOTED,
QP093A-0310,hidden_source_support_rows,hidden_source_support[p=6],SOURCE_SUPPORT_PACKET,hidden_support,6,3,positive,6,source_axis,unresolved_support,hidden_not_matter_owner,SOURCE_SUPPORT_ONLY,HIDDEN_SUPPORT_NOT_MATTER,6.25,none,no_surface_depth,no_surface_depth,0,6.25,0,0,0,no,,SOURCE_SUPPORT_NOT_PROMOTED,
QP093A-0311,hidden_source_support_rows,hidden_source_support[p=8],SOURCE_SUPPORT_PACKET,hidden_support,8,3,positive,8,source_axis,unresolved_support,hidden_not_matter_owner,SOURCE_SUPPORT_ONLY,HIDDEN_SUPPORT_NOT_MATTER,8.444444444,none,no_surface_depth,no_surface_depth,0,8.444444444,0,0,0,no,,SOURCE_SUPPORT_NOT_PROMOTED,
QP093A-0312,hidden_source_support_rows,hidden_source_support[p=9],SOURCE_SUPPORT_PACKET,hidden_support,9,3,positive,9,source_axis,unresolved_support,hidden_not_matter_owner,SOURCE_SUPPORT_ONLY,HIDDEN_SUPPORT_NOT_MATTER,9.5625,none,no_surface_depth,no_surface_depth,0,9.5625,0,0,0,no,,SOURCE_SUPPORT_NOT_PROMOTED,
QP093A-0313,hidden_source_support_rows,hidden_source_support[p=12],SOURCE_SUPPORT_PACKET,hidden_support,12,3,positive,12,source_axis,unresolved_support,hidden_not_matter_owner,SOURCE_SUPPORT_ONLY,HIDDEN_SUPPORT_NOT_MATTER,13,none,no_surface_depth,no_surface_depth,0,13,0,0,0,no,,SOURCE_SUPPORT_NOT_PROMOTED,
