scenario_id,door,seed,anchor,p_level,geometry,view_id,n_x,n_y,n_z,carrier_count,preprojection_trace_relative_error,source_trace_relative_error,normalized_pixel_raw_power
REF_0024,validation,910003,low_drive,3,dispersed_slots,face_xy_p,0.7071067811865475,0.7071067811865475,0.0,1008,9.815238962915576e-09,0.0,31597.774821641666
REF_0024,validation,910003,low_drive,3,dispersed_slots,face_xy_m,0.7071067811865475,-0.7071067811865475,0.0,1008,9.815238962915576e-09,0.0,31884.722407786405
REF_0024,validation,910003,low_drive,3,dispersed_slots,face_xz_p,0.7071067811865475,0.0,0.7071067811865475,1008,9.815238962915576e-09,0.0,66037.88387961619
REF_0024,validation,910003,low_drive,3,dispersed_slots,face_xz_m,0.7071067811865475,0.0,-0.7071067811865475,1008,9.815238962915576e-09,0.0,60711.36371015593
REF_0024,validation,910003,low_drive,3,dispersed_slots,face_yz_p,0.0,0.7071067811865475,0.7071067811865475,1008,9.815238962915576e-09,0.0,71684.8217451084
REF_0024,validation,910003,low_drive,3,dispersed_slots,face_yz_m,0.0,0.7071067811865475,-0.7071067811865475,1008,9.815238962915576e-09,0.0,55320.69000676994
REF_0024,validation,910003,low_drive,3,dispersed_slots,body_ppp,0.5773502691896258,0.5773502691896258,0.5773502691896258,1008,9.815238962915576e-09,0.0,61199.1991235833
REF_0024,validation,910003,low_drive,3,dispersed_slots,body_ppm,0.5773502691896258,0.5773502691896258,-0.5773502691896258,1008,9.815238962915576e-09,0.0,51387.78530153973
REF_0024,validation,910003,low_drive,3,dispersed_slots,body_pmp,0.5773502691896258,-0.5773502691896258,0.5773502691896258,1008,9.815238962915576e-09,0.0,54170.6363421828
REF_0024,validation,910003,low_drive,3,dispersed_slots,body_mpp,-0.5773502691896258,0.5773502691896258,0.5773502691896258,1008,9.815238962915576e-09,0.0,58671.41260397744
REF_0025,final,910004,low_drive,0,localized_ledger_cells,axis_x,1.0,0.0,0.0,252,2.695731974879743e-08,0.0,259249.0877885609
REF_0025,final,910004,low_drive,0,localized_ledger_cells,axis_y,0.0,1.0,0.0,252,2.695731974879743e-08,0.0,142517.66279071278
REF_0025,final,910004,low_drive,0,localized_ledger_cells,axis_z,0.0,0.0,1.0,252,2.695731974879743e-08,0.0,713032.2759897977
REF_0025,final,910004,low_drive,0,localized_ledger_cells,face_xy_p,0.7071067811865475,0.7071067811865475,0.0,252,2.695731974879743e-08,0.0,96501.56599366048
REF_0025,final,910004,low_drive,0,localized_ledger_cells,face_xy_m,0.7071067811865475,-0.7071067811865475,0.0,252,2.695731974879743e-08,0.0,259365.09934834245
REF_0025,final,910004,low_drive,0,localized_ledger_cells,face_xz_p,0.7071067811865475,0.0,0.7071067811865475,252,2.695731974879743e-08,0.0,347167.7786848416
REF_0025,final,910004,low_drive,0,localized_ledger_cells,face_xz_m,0.7071067811865475,0.0,-0.7071067811865475,252,2.695731974879743e-08,0.0,595768.3606809758
REF_0025,final,910004,low_drive,0,localized_ledger_cells,face_yz_p,0.0,0.7071067811865475,0.7071067811865475,252,2.695731974879743e-08,0.0,138707.8924027669
REF_0025,final,910004,low_drive,0,localized_ledger_cells,face_yz_m,0.0,0.7071067811865475,-0.7071067811865475,252,2.695731974879743e-08,0.0,745862.5344638343
REF_0025,final,910004,low_drive,0,localized_ledger_cells,body_ppp,0.5773502691896258,0.5773502691896258,0.5773502691896258,252,2.695731974879743e-08,0.0,93952.06336657419
REF_0025,final,910004,low_drive,0,localized_ledger_cells,body_ppm,0.5773502691896258,0.5773502691896258,-0.5773502691896258,252,2.695731974879743e-08,0.0,556319.1299379237
REF_0025,final,910004,low_drive,0,localized_ledger_cells,body_pmp,0.5773502691896258,-0.5773502691896258,0.5773502691896258,252,2.695731974879743e-08,0.0,604615.5658512976
REF_0025,final,910004,low_drive,0,localized_ledger_cells,body_mpp,-0.5773502691896258,0.5773502691896258,0.5773502691896258,252,2.695731974879743e-08,0.0,190423.21265743708
REF_0026,final,910004,low_drive,0,dispersed_slots,axis_x,1.0,0.0,0.0,252,1.0707646360649985e-08,0.0,6083.240233882156
REF_0026,final,910004,low_drive,0,dispersed_slots,axis_y,0.0,1.0,0.0,252,1.0707646360649985e-08,0.0,40280.774089704064
REF_0026,final,910004,low_drive,0,dispersed_slots,axis_z,0.0,0.0,1.0,252,1.0707646360649985e-08,0.0,40868.29390465723
REF_0026,final,910004,low_drive,0,dispersed_slots,face_xy_p,0.7071067811865475,0.7071067811865475,0.0,252,1.0707646360649985e-08,0.0,19168.01373058781
REF_0026,final,910004,low_drive,0,dispersed_slots,face_xy_m,0.7071067811865475,-0.7071067811865475,0.0,252,1.0707646360649985e-08,0.0,23967.990592590293
REF_0026,final,910004,low_drive,0,dispersed_slots,face_xz_p,0.7071067811865475,0.0,0.7071067811865475,252,1.0707646360649985e-08,0.0,10909.319236068628
REF_0026,final,910004,low_drive,0,dispersed_slots,face_xz_m,0.7071067811865475,0.0,-0.7071067811865475,252,1.0707646360649985e-08,0.0,50267.062709136604
REF_0026,final,910004,low_drive,0,dispersed_slots,face_yz_p,0.0,0.7071067811865475,0.7071067811865475,252,1.0707646360649985e-08,0.0,64737.72516725249
REF_0026,final,910004,low_drive,0,dispersed_slots,face_yz_m,0.0,0.7071067811865475,-0.7071067811865475,252,1.0707646360649985e-08,0.0,13537.423705867652
REF_0026,final,910004,low_drive,0,dispersed_slots,body_ppp,0.5773502691896258,0.5773502691896258,0.5773502691896258,252,1.0707646360649985e-08,0.0,23619.03768423854
REF_0026,final,910004,low_drive,0,dispersed_slots,body_ppm,0.5773502691896258,0.5773502691896258,-0.5773502691896258,252,1.0707646360649985e-08,0.0,36012.69750036641
REF_0026,final,910004,low_drive,0,dispersed_slots,body_pmp,0.5773502691896258,-0.5773502691896258,0.5773502691896258,252,1.0707646360649985e-08,0.0,1669.345559291743
REF_0026,final,910004,low_drive,0,dispersed_slots,body_mpp,-0.5773502691896258,0.5773502691896258,0.5773502691896258,252,1.0707646360649985e-08,0.0,62229.03572488707
REF_0027,final,910004,low_drive,1,localized_ledger_cells,axis_x,1.0,0.0,0.0,378,1.0865152693557104e-08,0.0,167353.25682816096
REF_0027,final,910004,low_drive,1,localized_ledger_cells,axis_y,0.0,1.0,0.0,378,1.0865152693557104e-08,0.0,35401.6740459016
REF_0027,final,910004,low_drive,1,localized_ledger_cells,axis_z,0.0,0.0,1.0,378,1.0865152693557104e-08,0.0,144160.12364115156
REF_0027,final,910004,low_drive,1,localized_ledger_cells,face_xy_p,0.7071067811865475,0.7071067811865475,0.0,378,1.0865152693557104e-08,0.0,49975.83349575303
REF_0027,final,910004,low_drive,1,localized_ledger_cells,face_xy_m,0.7071067811865475,-0.7071067811865475,0.0,378,1.0865152693557104e-08,0.0,106322.0847757186
REF_0027,final,910004,low_drive,1,localized_ledger_cells,face_xz_p,0.7071067811865475,0.0,0.7071067811865475,378,1.0865152693557104e-08,0.0,110358.790222874
REF_0027,final,910004,low_drive,1,localized_ledger_cells,face_xz_m,0.7071067811865475,0.0,-0.7071067811865475,378,1.0865152693557104e-08,0.0,189221.15866355924
REF_0027,final,910004,low_drive,1,localized_ledger_cells,face_yz_p,0.0,0.7071067811865475,0.7071067811865475,378,1.0865152693557104e-08,0.0,9047.74322207013
REF_0027,final,910004,low_drive,1,localized_ledger_cells,face_yz_m,0.0,0.7071067811865475,-0.7071067811865475,378,1.0865152693557104e-08,0.0,224556.41427330737
REF_0027,final,910004,low_drive,1,localized_ledger_cells,body_ppp,0.5773502691896258,0.5773502691896258,0.5773502691896258,378,1.0865152693557104e-08,0.0,2883.4234139926934
REF_0027,final,910004,low_drive,1,localized_ledger_cells,body_ppm,0.5773502691896258,0.5773502691896258,-0.5773502691896258,378,1.0865152693557104e-08,0.0,201418.0193041131
REF_0027,final,910004,low_drive,1,localized_ledger_cells,body_pmp,0.5773502691896258,-0.5773502691896258,0.5773502691896258,378,1.0865152693557104e-08,0.0,208796.24171599624
REF_0027,final,910004,low_drive,1,localized_ledger_cells,body_mpp,-0.5773502691896258,0.5773502691896258,0.5773502691896258,378,1.0865152693557104e-08,0.0,45590.75769538721
REF_0028,final,910004,low_drive,1,dispersed_slots,axis_x,1.0,0.0,0.0,378,7.644270040933078e-09,0.0,31521.424333088908
REF_0028,final,910004,low_drive,1,dispersed_slots,axis_y,0.0,1.0,0.0,378,7.644270040933078e-09,0.0,12804.54916902914
REF_0028,final,910004,low_drive,1,dispersed_slots,axis_z,0.0,0.0,1.0,378,7.644270040933078e-09,0.0,50930.928581054846
REF_0028,final,910004,low_drive,1,dispersed_slots,face_xy_p,0.7071067811865475,0.7071067811865475,0.0,378,7.644270040933078e-09,0.0,10684.333792471183
REF_0028,final,910004,low_drive,1,dispersed_slots,face_xy_m,0.7071067811865475,-0.7071067811865475,0.0,378,7.644270040933078e-09,0.0,8270.69702972631
REF_0028,final,910004,low_drive,1,dispersed_slots,face_xz_p,0.7071067811865475,0.0,0.7071067811865475,378,7.644270040933078e-09,0.0,38537.47666226933
REF_0028,final,910004,low_drive,1,dispersed_slots,face_xz_m,0.7071067811865475,0.0,-0.7071067811865475,378,7.644270040933078e-09,0.0,37608.04909377011
REF_0028,final,910004,low_drive,1,dispersed_slots,face_yz_p,0.0,0.7071067811865475,0.7071067811865475,378,7.644270040933078e-09,0.0,56583.855918518355
REF_0028,final,910004,low_drive,1,dispersed_slots,face_yz_m,0.0,0.7071067811865475,-0.7071067811865475,378,7.644270040933078e-09,0.0,10203.232255504874
REF_0028,final,910004,low_drive,1,dispersed_slots,body_ppp,0.5773502691896258,0.5773502691896258,0.5773502691896258,378,7.644270040933078e-09,0.0,47393.09362949536
REF_0028,final,910004,low_drive,1,dispersed_slots,body_ppm,0.5773502691896258,0.5773502691896258,-0.5773502691896258,378,7.644270040933078e-09,0.0,4461.497692023797
REF_0028,final,910004,low_drive,1,dispersed_slots,body_pmp,0.5773502691896258,-0.5773502691896258,0.5773502691896258,378,7.644270040933078e-09,0.0,5176.280684604548
REF_0028,final,910004,low_drive,1,dispersed_slots,body_mpp,-0.5773502691896258,0.5773502691896258,0.5773502691896258,378,7.644270040933078e-09,0.0,44532.85573669746
REF_0029,final,910004,low_drive,2,localized_ledger_cells,axis_x,1.0,0.0,0.0,594,8.447176853342753e-09,0.0,126474.69106021863
REF_0029,final,910004,low_drive,2,localized_ledger_cells,axis_y,0.0,1.0,0.0,594,8.447176853342753e-09,0.0,21090.918333577487
REF_0029,final,910004,low_drive,2,localized_ledger_cells,axis_z,0.0,0.0,1.0,594,8.447176853342753e-09,0.0,110756.46139522019
REF_0029,final,910004,low_drive,2,localized_ledger_cells,face_xy_p,0.7071067811865475,0.7071067811865475,0.0,594,8.447176853342753e-09,0.0,45931.38482579199
REF_0029,final,910004,low_drive,2,localized_ledger_cells,face_xy_m,0.7071067811865475,-0.7071067811865475,0.0,594,8.447176853342753e-09,0.0,91873.87069250693
REF_0029,final,910004,low_drive,2,localized_ledger_cells,face_xz_p,0.7071067811865475,0.0,0.7071067811865475,594,8.447176853342753e-09,0.0,58107.89471968629
REF_0029,final,910004,low_drive,2,localized_ledger_cells,face_xz_m,0.7071067811865475,0.0,-0.7071067811865475,594,8.447176853342753e-09,0.0,173384.07075924875
REF_0029,final,910004,low_drive,2,localized_ledger_cells,face_yz_p,0.0,0.7071067811865475,0.7071067811865475,594,8.447176853342753e-09,0.0,11094.694655766638
REF_0029,final,910004,low_drive,2,localized_ledger_cells,face_yz_m,0.0,0.7071067811865475,-0.7071067811865475,594,8.447176853342753e-09,0.0,167705.3844598774
REF_0029,final,910004,low_drive,2,localized_ledger_cells,body_ppp,0.5773502691896258,0.5773502691896258,0.5773502691896258,594,8.447176853342753e-09,0.0,121.64277869531735
REF_0029,final,910004,low_drive,2,localized_ledger_cells,body_ppm,0.5773502691896258,0.5773502691896258,-0.5773502691896258,594,8.447176853342753e-09,0.0,165653.37004427967
REF_0029,final,910004,low_drive,2,localized_ledger_cells,body_pmp,0.5773502691896258,-0.5773502691896258,0.5773502691896258,594,8.447176853342753e-09,0.0,146620.7091205941
REF_0029,final,910004,low_drive,2,localized_ledger_cells,body_mpp,-0.5773502691896258,0.5773502691896258,0.5773502691896258,594,8.447176853342753e-09,0.0,59992.06891720412
REF_0030,final,910004,low_drive,2,dispersed_slots,axis_x,1.0,0.0,0.0,594,2.0313680230846657e-08,0.0,15827.375774637738
REF_0030,final,910004,low_drive,2,dispersed_slots,axis_y,0.0,1.0,0.0,594,2.0313680230846657e-08,0.0,29376.773998768767
REF_0030,final,910004,low_drive,2,dispersed_slots,axis_z,0.0,0.0,1.0,594,2.0313680230846657e-08,0.0,57762.51780486695
REF_0030,final,910004,low_drive,2,dispersed_slots,face_xy_p,0.7071067811865475,0.7071067811865475,0.0,594,2.0313680230846657e-08,0.0,3946.3444538689823
REF_0030,final,910004,low_drive,2,dispersed_slots,face_xy_m,0.7071067811865475,-0.7071067811865475,0.0,594,2.0313680230846657e-08,0.0,15919.993288230828
REF_0030,final,910004,low_drive,2,dispersed_slots,face_xz_p,0.7071067811865475,0.0,0.7071067811865475,594,2.0313680230846657e-08,0.0,12659.86321879506
REF_0030,final,910004,low_drive,2,dispersed_slots,face_xz_m,0.7071067811865475,0.0,-0.7071067811865475,594,2.0313680230846657e-08,0.0,62063.649626666825
REF_0030,final,910004,low_drive,2,dispersed_slots,face_yz_p,0.0,0.7071067811865475,0.7071067811865475,594,2.0313680230846657e-08,0.0,41557.15947415134
REF_0030,final,910004,low_drive,2,dispersed_slots,face_yz_m,0.0,0.7071067811865475,-0.7071067811865475,594,2.0313680230846657e-08,0.0,39941.05248336025
REF_0030,final,910004,low_drive,2,dispersed_slots,body_ppp,0.5773502691896258,0.5773502691896258,0.5773502691896258,594,2.0313680230846657e-08,0.0,8342.722583045585
REF_0030,final,910004,low_drive,2,dispersed_slots,body_ppm,0.5773502691896258,0.5773502691896258,-0.5773502691896258,594,2.0313680230846657e-08,0.0,41715.53515987933
REF_0030,final,910004,low_drive,2,dispersed_slots,body_pmp,0.5773502691896258,-0.5773502691896258,0.5773502691896258,594,2.0313680230846657e-08,0.0,5610.993390050673
REF_0030,final,910004,low_drive,2,dispersed_slots,body_mpp,-0.5773502691896258,0.5773502691896258,0.5773502691896258,594,2.0313680230846657e-08,0.0,55090.50776119034
REF_0031,final,910004,low_drive,3,localized_ledger_cells,axis_x,1.0,0.0,0.0,1008,2.0057843515165124e-08,0.0,217713.08339328496
REF_0031,final,910004,low_drive,3,localized_ledger_cells,axis_y,0.0,1.0,0.0,1008,2.0057843515165124e-08,0.0,31438.169456027084
REF_0031,final,910004,low_drive,3,localized_ledger_cells,axis_z,0.0,0.0,1.0,1008,2.0057843515165124e-08,0.0,142317.8802836047
REF_0031,final,910004,low_drive,3,localized_ledger_cells,face_xy_p,0.7071067811865475,0.7071067811865475,0.0,1008,2.0057843515165124e-08,0.0,230245.05874690032
REF_0031,final,910004,low_drive,3,localized_ledger_cells,face_xy_m,0.7071067811865475,-0.7071067811865475,0.0,1008,2.0057843515165124e-08,0.0,76582.91280080733
REF_0031,final,910004,low_drive,3,localized_ledger_cells,face_xz_p,0.7071067811865475,0.0,0.7071067811865475,1008,2.0057843515165124e-08,0.0,337615.40200225834
REF_0031,final,910004,low_drive,3,localized_ledger_cells,face_xz_m,0.7071067811865475,0.0,-0.7071067811865475,1008,2.0057843515165124e-08,0.0,34764.09104183204
REF_0031,final,910004,low_drive,3,localized_ledger_cells,face_yz_p,0.0,0.7071067811865475,0.7071067811865475,1008,2.0057843515165124e-08,0.0,40412.77843639609
REF_0031,final,910004,low_drive,3,localized_ledger_cells,face_yz_m,0.0,0.7071067811865475,-0.7071067811865475,1008,2.0057843515165124e-08,0.0,238829.2576389859
REF_0031,final,910004,low_drive,3,localized_ledger_cells,body_ppp,0.5773502691896258,0.5773502691896258,0.5773502691896258,1008,2.0057843515165124e-08,0.0,202534.06305900315
REF_0031,final,910004,low_drive,3,localized_ledger_cells,body_ppm,0.5773502691896258,0.5773502691896258,-0.5773502691896258,1008,2.0057843515165124e-08,0.0,204744.6391841215
REF_0031,final,910004,low_drive,3,localized_ledger_cells,body_pmp,0.5773502691896258,-0.5773502691896258,0.5773502691896258,1008,2.0057843515165124e-08,0.0,258251.86844107226
REF_0031,final,910004,low_drive,3,localized_ledger_cells,body_mpp,-0.5773502691896258,0.5773502691896258,0.5773502691896258,1008,2.0057843515165124e-08,0.0,12438.259627555684
REF_0032,final,910004,low_drive,3,dispersed_slots,axis_x,1.0,0.0,0.0,1008,1.3702547630791286e-08,0.0,91358.19639961945
REF_0032,final,910004,low_drive,3,dispersed_slots,axis_y,0.0,1.0,0.0,1008,1.3702547630791286e-08,0.0,9755.102029547234
REF_0032,final,910004,low_drive,3,dispersed_slots,axis_z,0.0,0.0,1.0,1008,1.3702547630791286e-08,0.0,68222.03951291488
REF_0032,final,910004,low_drive,3,dispersed_slots,face_xy_p,0.7071067811865475,0.7071067811865475,0.0,1008,1.3702547630791286e-08,0.0,37653.41735394721
REF_0032,final,910004,low_drive,3,dispersed_slots,face_xy_m,0.7071067811865475,-0.7071067811865475,0.0,1008,1.3702547630791286e-08,0.0,94545.81638560953
REF_0032,final,910004,low_drive,3,dispersed_slots,face_xz_p,0.7071067811865475,0.0,0.7071067811865475,1008,1.3702547630791286e-08,0.0,7790.940496591267
REF_0032,final,910004,low_drive,3,dispersed_slots,face_xz_m,0.7071067811865475,0.0,-0.7071067811865475,1008,1.3702547630791286e-08,0.0,155910.5753191428
REF_0032,final,910004,low_drive,3,dispersed_slots,face_yz_p,0.0,0.7071067811865475,0.7071067811865475,1008,1.3702547630791286e-08,0.0,28584.704755213665
REF_0032,final,910004,low_drive,3,dispersed_slots,face_yz_m,0.0,0.7071067811865475,-0.7071067811865475,1008,1.3702547630791286e-08,0.0,94315.26387559826
REF_0032,final,910004,low_drive,3,dispersed_slots,body_ppp,0.5773502691896258,0.5773502691896258,0.5773502691896258,1008,1.3702547630791286e-08,0.0,11342.806387642975
REF_0032,final,910004,low_drive,3,dispersed_slots,body_ppm,0.5773502691896258,0.5773502691896258,-0.5773502691896258,1008,1.3702547630791286e-08,0.0,111875.26036049248
REF_0032,final,910004,low_drive,3,dispersed_slots,body_pmp,0.5773502691896258,-0.5773502691896258,0.5773502691896258,1008,1.3702547630791286e-08,0.0,73525.98810296459
REF_0032,final,910004,low_drive,3,dispersed_slots,body_mpp,-0.5773502691896258,0.5773502691896258,0.5773502691896258,1008,1.3702547630791286e-08,0.0,100263.1000067328
REF_0129,discovery,910001,middle_drive,0,localized_ledger_cells,axis_x,1.0,0.0,0.0,252,6.5520955338641625e-09,0.0,467647.1223767925
REF_0129,discovery,910001,middle_drive,0,localized_ledger_cells,axis_y,0.0,1.0,0.0,252,6.5520955338641625e-09,0.0,749449.7639212735
REF_0129,discovery,910001,middle_drive,0,localized_ledger_cells,axis_z,0.0,0.0,1.0,252,6.5520955338641625e-09,0.0,3423281.3047211803
REF_0129,discovery,910001,middle_drive,0,localized_ledger_cells,face_xy_p,0.7071067811865475,0.7071067811865475,0.0,252,6.5520955338641625e-09,0.0,495013.485865716
REF_0129,discovery,910001,middle_drive,0,localized_ledger_cells,face_xy_m,0.7071067811865475,-0.7071067811865475,0.0,252,6.5520955338641625e-09,0.0,710645.1554685042
REF_0129,discovery,910001,middle_drive,0,localized_ledger_cells,face_xz_p,0.7071067811865475,0.0,0.7071067811865475,252,6.5520955338641625e-09,0.0,1114944.439184504
REF_0129,discovery,910001,middle_drive,0,localized_ledger_cells,face_xz_m,0.7071067811865475,0.0,-0.7071067811865475,252,6.5520955338641625e-09,0.0,2719939.145543483
REF_0129,discovery,910001,middle_drive,0,localized_ledger_cells,face_yz_p,0.0,0.7071067811865475,0.7071067811865475,252,6.5520955338641625e-09,0.0,1437787.606478327
REF_0129,discovery,910001,middle_drive,0,localized_ledger_cells,face_yz_m,0.0,0.7071067811865475,-0.7071067811865475,252,6.5520955338641625e-09,0.0,2537997.2990209237
REF_0129,discovery,910001,middle_drive,0,localized_ledger_cells,body_ppp,0.5773502691896258,0.5773502691896258,0.5773502691896258,252,6.5520955338641625e-09,0.0,675339.2557897223
REF_0129,discovery,910001,middle_drive,0,localized_ledger_cells,body_ppm,0.5773502691896258,0.5773502691896258,-0.5773502691896258,252,6.5520955338641625e-09,0.0,2204885.795965707
REF_0129,discovery,910001,middle_drive,0,localized_ledger_cells,body_pmp,0.5773502691896258,-0.5773502691896258,0.5773502691896258,252,6.5520955338641625e-09,0.0,1094954.6248974106
REF_0129,discovery,910001,middle_drive,0,localized_ledger_cells,body_mpp,-0.5773502691896258,0.5773502691896258,0.5773502691896258,252,6.5520955338641625e-09,0.0,1976943.0220599067
REF_0130,discovery,910001,middle_drive,0,dispersed_slots,axis_x,1.0,0.0,0.0,252,4.150126808437864e-09,0.0,65420.875571351266
REF_0130,discovery,910001,middle_drive,0,dispersed_slots,axis_y,0.0,1.0,0.0,252,4.150126808437864e-09,0.0,481581.65736440045
REF_0130,discovery,910001,middle_drive,0,dispersed_slots,axis_z,0.0,0.0,1.0,252,4.150126808437864e-09,0.0,485408.4937322921
REF_0130,discovery,910001,middle_drive,0,dispersed_slots,face_xy_p,0.7071067811865475,0.7071067811865475,0.0,252,4.150126808437864e-09,0.0,236656.32350427157
REF_0130,discovery,910001,middle_drive,0,dispersed_slots,face_xy_m,0.7071067811865475,-0.7071067811865475,0.0,252,4.150126808437864e-09,0.0,301542.8390760284
REF_0130,discovery,910001,middle_drive,0,dispersed_slots,face_xz_p,0.7071067811865475,0.0,0.7071067811865475,252,4.150126808437864e-09,0.0,145787.35110916058
REF_0130,discovery,910001,middle_drive,0,dispersed_slots,face_xz_m,0.7071067811865475,0.0,-0.7071067811865475,252,4.150126808437864e-09,0.0,582955.942571294
REF_0130,discovery,910001,middle_drive,0,dispersed_slots,face_yz_p,0.0,0.7071067811865475,0.7071067811865475,252,4.150126808437864e-09,0.0,796755.9066477533
REF_0130,discovery,910001,middle_drive,0,dispersed_slots,face_yz_m,0.0,0.7071067811865475,-0.7071067811865475,252,4.150126808437864e-09,0.0,140067.77792920434
REF_0130,discovery,910001,middle_drive,0,dispersed_slots,body_ppp,0.5773502691896258,0.5773502691896258,0.5773502691896258,252,4.150126808437864e-09,0.0,309978.38461368147
REF_0130,discovery,910001,middle_drive,0,dispersed_slots,body_ppm,0.5773502691896258,0.5773502691896258,-0.5773502691896258,252,4.150126808437864e-09,0.0,411210.1095782706
REF_0130,discovery,910001,middle_drive,0,dispersed_slots,body_pmp,0.5773502691896258,-0.5773502691896258,0.5773502691896258,252,4.150126808437864e-09,0.0,30452.606715525217
REF_0130,discovery,910001,middle_drive,0,dispersed_slots,body_mpp,-0.5773502691896258,0.5773502691896258,0.5773502691896258,252,4.150126808437864e-09,0.0,748412.7902069147
REF_0131,discovery,910001,middle_drive,1,localized_ledger_cells,axis_x,1.0,0.0,0.0,378,5.256545921681471e-09,0.0,1563779.658768537
REF_0131,discovery,910001,middle_drive,1,localized_ledger_cells,axis_y,0.0,1.0,0.0,378,5.256545921681471e-09,0.0,1835262.7927684253
REF_0131,discovery,910001,middle_drive,1,localized_ledger_cells,axis_z,0.0,0.0,1.0,378,5.256545921681471e-09,0.0,5453172.076859493
REF_0131,discovery,910001,middle_drive,1,localized_ledger_cells,face_xy_p,0.7071067811865475,0.7071067811865475,0.0,378,5.256545921681471e-09,0.0,31888.358469565028
REF_0131,discovery,910001,middle_drive,1,localized_ledger_cells,face_xy_m,0.7071067811865475,-0.7071067811865475,0.0,378,5.256545921681471e-09,0.0,642614.6217078096
REF_0131,discovery,910001,middle_drive,1,localized_ledger_cells,face_xz_p,0.7071067811865475,0.0,0.7071067811865475,378,5.256545921681471e-09,0.0,2079102.3834562267
REF_0131,discovery,910001,middle_drive,1,localized_ledger_cells,face_xz_m,0.7071067811865475,0.0,-0.7071067811865475,378,5.256545921681471e-09,0.0,4492699.3711096905
REF_0131,discovery,910001,middle_drive,1,localized_ledger_cells,face_yz_p,0.0,0.7071067811865475,0.7071067811865475,378,5.256545921681471e-09,0.0,4118393.481175123
REF_0131,discovery,910001,middle_drive,1,localized_ledger_cells,face_yz_m,0.0,0.7071067811865475,-0.7071067811865475,378,5.256545921681471e-09,0.0,2589149.840388715
REF_0131,discovery,910001,middle_drive,1,localized_ledger_cells,body_ppp,0.5773502691896258,0.5773502691896258,0.5773502691896258,378,5.256545921681471e-09,0.0,1594494.038231526
REF_0131,discovery,910001,middle_drive,1,localized_ledger_cells,body_ppm,0.5773502691896258,0.5773502691896258,-0.5773502691896258,378,5.256545921681471e-09,0.0,2368623.530155513
REF_0131,discovery,910001,middle_drive,1,localized_ledger_cells,body_pmp,0.5773502691896258,-0.5773502691896258,0.5773502691896258,378,5.256545921681471e-09,0.0,497934.5086714884
REF_0131,discovery,910001,middle_drive,1,localized_ledger_cells,body_mpp,-0.5773502691896258,0.5773502691896258,0.5773502691896258,378,5.256545921681471e-09,0.0,4008050.8492605044
REF_0132,discovery,910001,middle_drive,1,dispersed_slots,axis_x,1.0,0.0,0.0,378,5.5233013806903555e-09,0.0,131205.26746148363
REF_0132,discovery,910001,middle_drive,1,dispersed_slots,axis_y,0.0,1.0,0.0,378,5.5233013806903555e-09,0.0,18288.625055894045
REF_0132,discovery,910001,middle_drive,1,dispersed_slots,axis_z,0.0,0.0,1.0,378,5.5233013806903555e-09,0.0,281491.971319301
REF_0132,discovery,910001,middle_drive,1,dispersed_slots,face_xy_p,0.7071067811865475,0.7071067811865475,0.0,378,5.5233013806903555e-09,0.0,122242.02845416877
REF_0132,discovery,910001,middle_drive,1,dispersed_slots,face_xy_m,0.7071067811865475,-0.7071067811865475,0.0,378,5.5233013806903555e-09,0.0,99975.1093810615
REF_0132,discovery,910001,middle_drive,1,dispersed_slots,face_xz_p,0.7071067811865475,0.0,0.7071067811865475,378,5.5233013806903555e-09,0.0,39773.86850919759
REF_0132,discovery,910001,middle_drive,1,dispersed_slots,face_xz_m,0.7071067811865475,0.0,-0.7071067811865475,378,5.5233013806903555e-09,0.0,365061.99771410687
REF_0132,discovery,910001,middle_drive,1,dispersed_slots,face_yz_p,0.0,0.7071067811865475,0.7071067811865475,378,5.5233013806903555e-09,0.0,124991.78436626025
REF_0132,discovery,910001,middle_drive,1,dispersed_slots,face_yz_m,0.0,0.7071067811865475,-0.7071067811865475,378,5.5233013806903555e-09,0.0,223385.76065420447
REF_0132,discovery,910001,middle_drive,1,dispersed_slots,body_ppp,0.5773502691896258,0.5773502691896258,0.5773502691896258,378,5.5233013806903555e-09,0.0,47819.7872774116
REF_0132,discovery,910001,middle_drive,1,dispersed_slots,body_ppm,0.5773502691896258,0.5773502691896258,-0.5773502691896258,378,5.5233013806903555e-09,0.0,299826.67327091924
REF_0132,discovery,910001,middle_drive,1,dispersed_slots,body_pmp,0.5773502691896258,-0.5773502691896258,0.5773502691896258,378,5.5233013806903555e-09,0.0,139261.36910948798
REF_0132,discovery,910001,middle_drive,1,dispersed_slots,body_mpp,-0.5773502691896258,0.5773502691896258,0.5773502691896258,378,5.5233013806903555e-09,0.0,188592.27448499037
REF_0133,discovery,910001,middle_drive,2,localized_ledger_cells,axis_x,1.0,0.0,0.0,594,1.0340076612911325e-08,0.0,528609.8270837672
REF_0133,discovery,910001,middle_drive,2,localized_ledger_cells,axis_y,0.0,1.0,0.0,594,1.0340076612911325e-08,0.0,856263.4232005915
REF_0133,discovery,910001,middle_drive,2,localized_ledger_cells,axis_z,0.0,0.0,1.0,594,1.0340076612911325e-08,0.0,1987065.9846310373
REF_0133,discovery,910001,middle_drive,2,localized_ledger_cells,face_xy_p,0.7071067811865475,0.7071067811865475,0.0,594,1.0340076612911325e-08,0.0,317788.8907533361
